IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;IC_GROUP0;IC_GROUP1;IC_GROUP2
6475;торцевой элемент;;42;165;42;4.33.132;;;;;;;Нет;ВР001004985;;5,30;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6476;торцевой элемент;;42;146;42;4.33.232;;;;;;;Нет;ВР001005055;;5,30;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6477;торцевой элемент;;67;208;67;4.04.331;;;;;;;Нет;ВР001005073;;5,30;15,00;;;;;Фасадный декор;антаблементы;дополнительные элементы
6478;внешний угол;;455;250;455;4.01.111;;;;;;;Нет;ВР001004935;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6479;внешний угол;;460;265;460;4.01.113;;;;;;;Нет;ВР001004939;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6480;внешний угол;;383;278;383;4.01.211;;;;;;;Нет;ВР001005005;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6481;внешний угол;;384;282;384;4.01.212;;;;;;;Нет;ВР001005009;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6482;внешний угол;;408;297;408;4.01.311;;;;;;;Нет;ВР001005065;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6483;внешний угол;;407;259;407;4.02.111;;;;;;;Нет;ВР001023603;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6484;внешний угол;;370;250;370;4.02.211;;;;;;;Нет;ВР001023615;;5,30;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6485;внешний угол;;393;268;393;4.02.311;;;;;;;Нет;ВР001023616;;5,00;32,30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6486;внутренний угол;;455;250;455;4.01.121;;;;;;;Нет;ВР001004936;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6487;внутренний угол;;460;265;460;4.01.123;;;;;;;Нет;ВР001004940;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6488;внутренний угол;;383;278;383;4.01.221;;;;;;;Нет;ВР001005006;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6489;внутренний угол;;384;282;384;4.01.222;;;;;;;Нет;ВР001005010;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6490;внутренний угол;;408;297;408;4.01.321;;;;;;;Нет;ВР001005066;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6491;внутренний угол;;406;297;406;4.01.322;;;;;;;Нет;ВР001005070;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6492;внутренний угол;;407;259;407;4.02.121;;;;;;;Нет;ВР001023604;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6493;плинтус столба;;2000;66;20;4.79.101;;;;;;;Нет;ВР001023311;;5,00;116.6;;;;;Фасадный декор;балюстрады;дополнительные элементы
6497;МОНТАЖНЫЙ КОМПЛЕКТ 101;;;;;m_comp_b101;;;;;;;Нет;ВР001024377;;;;;;;;Фасадный декор;балюстрады;монтажный комплект
6498;карниз;2000;;;;1.50.284;70;81;;;;;Нет;ВР002028688;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6499;карниз FLEX;2000;;;;1.50.284;70;81;;;;;Да;ВР002028718;;4,00;93,00;;2000;2000;;Интерьерный декор;гибкие карнизы;
6500;карниз;2000;;;;1.50.283;41;74;;;;;Нет;ВР002028627;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6501;МОНТАЖНЫЙ КОМПЛЕКТ 201;;;;;m_comp_b201;;;;;;;Нет;ЧХ002025780;;;;;;;;Фасадный декор;балюстрады;монтажный комплект
6502;внешний угол;;292;172;292;4.32.212;;;;;;;Нет;ВР001005029;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6503;внешний угол;;302;168;302;4.32.121;;;;;;;Нет;ВР001004978;;5,30;21,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6504;торцевой элемент;;202;168;202;4.32.131;;;;;;;Нет;ВР001004979;;5,30;30,10;;;;;Фасадный декор;антаблементы;дополнительные элементы
6505;балюстрада;;3440;1075;268;4.70.101;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6506;балюстрада;;3440;1103;268;4.70.102;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6507;балюстрада;;3440;1338;268;4.70.103;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6508;балюстрада;;3440;1075;134;4.70.111;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6509;балюстрада;;3440;1075;135;4.70.112;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6510;балюстрада;;3360;1070;220;4.70.201;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6511;балюстрада;;3360;1090;220;4.70.202;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6512;балюстрада;;3360;1266;220;4.70.203;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6513;балюстрада;;3360;1070;110;4.70.211;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6514;балюстрада;;3360;1070;110;4.70.212;;;;;;;Нет;;;;;;;;;Фасадный декор;балюстрады;комплекты балюстрад
6515;полукрышка;;268;55;134;4.73.111;;;;;;;Нет;ВР002025580;;4,00;;;;;;Фасадный декор;балюстрады;крышки столба
6516;полупоручень;;3000;100;75;4.72.211;;;;;;;Нет;ВР002027721		;;10,00;95,00;;;;;Фасадный декор;балюстрады;поручни
6517;полуоснование;;3000;88;70;4.74.211;;;;;;;Нет;ВР002027719		;;10,00;95,00;;;;;Фасадный декор;балюстрады;основания
6518;полукрышка пирамида;;220;70;110;4.76.211;;;;;;;Нет;ВР002027718;;4,00;;;;;;Фасадный декор;балюстрады;крышки столба
6519;ниша;;655;1135;;0-1.61.102-1.61.120;;;;;;;Нет;;;;;290;;;;Интерьерный декор;ниши;
6520;ниша;;418;758;;0-1.61.101-1.61.110;;;;;;;Нет;;;;;230;;;;Интерьерный декор;ниши;
6538;орнамент;;175;152;;1.60.026;;;;;;;Нет;ВР002028698;;;8,05;30;;;;Интерьерный декор;орнаменты;
6539;орнамент;;395;222;;1.60.029;;;;;;;Нет;ВР002028747;;;8,05;33;;;;Интерьерный декор;орнаменты;
6540;карниз;2000;;;;1.50.281;112;205;;;;;Нет;ВР002028353;;4,5;103;;;;;Интерьерный декор;карнизы;
6541;молдинг;2000;;;;1.51.374;;101;;;;;Нет;ВР002028751;;4,00;93,00;9;;;;Интерьерный декор;молдинги;
6542;молдинг FLEX;2000;;;;1.51.374;;101;;;;;Да;ВР002028752;;4,00;93,00;9;550;550;3000;Интерьерный декор;гибкие молдинги;
6544;внешний угол;;305;194;305;4.32.311;;;;;;;Нет;ВР001005109;;5.3;32.3;;;;;Фасадный декор;антаблементы;дополнительные элементы
6545;внутренний угол;;305;194;305;4.32.321;;;;;;;Нет;ВР001005110;;5.3;32.3;;;;;Фасадный декор;антаблементы;дополнительные элементы
6546;торцевой элемент;;192;174;192;4.32.231;;;;;;;Нет;ВР001005049;;5.1;32.3;;;;;Фасадный декор;антаблементы;дополнительные элементы
6547;орнамент;;820;230;;1.60.021;;;;;;;Нет;ВР002028357;;;25;43;;;;Интерьерный декор;орнаменты;
6548;орнамент;;895;318;;1.60.022;;;;;;;Нет;ВР002028358;;;25;50;;;;Интерьерный декор;орнаменты;
6549;орнамент;;238;193;;1.60.024;;;;;;;Нет;ВР002028635;;;10;25;;;;Интерьерный декор;орнаменты;
6550;орнамент;;269;150;;1.60.027;;;;;;;Нет;ВР002028699;;;10;31;;;;Интерьерный декор;орнаменты;
6551;орнамент;;410;120;;1.60.028;;;;;;;Нет;ВР002028700;;;10;20;;;;Интерьерный декор;орнаменты;
6552;кронштейн;;120;232;83;1.19.010;;;;;;;Нет;ВР002028008;;;25,00;;;;;Интерьерный декор;кронштейны;
6553;карниз;2000;;;;1.50.285;108;144;;;;;Нет;ВР002028690;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6554;карниз;2000;;;;1.50.286;83;88;;;;;Нет;ВР002028692;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6555;карниз;2000;;;;1.50.282;40;69;;;;;Нет;ВР002028629;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6564;карниз FLEX;2000;;;;1.50.286;83;88;;;;;Да;ВР002028720;;4;93;;2500;2000;;Интерьерный декор;гибкие карнизы;
6565;карниз;2000;;;;1.50.288;53;58;;;;;Нет;ВР002029530;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6566;молдинг;2000;;;;1.51.375;;41;;;;;Нет;ВР002029527;;4,00;93,00;20;;;;Интерьерный декор;молдинги;
6581;карниз FLEX;2000;;;;1.50.288;53;58;;;;;Да;ВР002029531;;4;93;;2500;2500;;Интерьерный декор;гибкие карнизы;
6582;карниз FLEX;2000;;;;1.50.280;144;170;;;;;Да;ВР002028714;;4;93;;;;;Интерьерный декор;гибкие карнизы;
6583;орнамент;;268;98;;1.60.034;;;;;;;Нет;ВР002029484;;;25;12;;;;Интерьерный декор;орнаменты;
6584;молдинг;2000;;;;1.51.373;;100;;;;;Нет;ВР002028696;;4,00;93,00;21;;;;Интерьерный декор;молдинги;
6585;орнамент;;218;101;;1.60.033;;;;;;;Нет;ВР002029483;;;25;19;;;;Интерьерный декор;орнаменты;
6586;орнамент;;290;157;;1.60.030;;;;;;;Нет;ВР002028748;;;25;22;;;;Интерьерный декор;орнаменты;
6587;карниз;2000;;;;1.50.277;165;45;;;;;Нет;ВР002027953;;4,5;103;;;;;Интерьерный декор;карнизы;
6588;розетка;;540;440;;1.56.008;;;;;;540;Нет;ВР001023161;;;17,00;32;;;;Интерьерный декор;розетки;
6589;орнамент;;232;141;;1.60.031;;;;;;;Нет;ВР002028749;;;25;28;;;;Интерьерный декор;орнаменты;
6590;орнамент;;298;158;;1.60.123;;;;;;;Нет;ВР002028636;;;25;30;;;;Интерьерный декор;орнаменты;
6591;орнамент;;298;158;;1.60.023;;;;;;;Нет;ВР002028634;;;25;30;;;;Интерьерный декор;орнаменты;
6592;полуколонна;;635;2908;270;4.10.205;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6593;полуколонна;;635;3273;270;4.10.206;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6594;ствол;;364;705;182;4.16.004;;;;;;;Нет;ВР002025491;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6595;ствол;;364;705;182;4.16.004;;;;;;;Нет;ВР002025491;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6596;полуколонна;;648;3542;326;4.10.307;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6597;полуколонна;;648;3177;326;4.10.306;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;полуколонны
6598;база;;507;217;507;4.13.002;;;;;;;Нет;ВР002028129;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6599;ствол;;362;700;362;4.12.002;;;;;;;Нет;ВР002028132;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6600;ствол;;362;700;362;4.12.002;;;;;;;Нет;ВР002028132;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6601;ствол;;364;700;364;4.12.004;;;;;;;Нет;ВР002028134;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6602;ствол;;364;700;364;4.12.004;;;;;;;Нет;ВР002028134;;7,00;48,30;;;;;Фасадный декор;составные элементы;
6603;колонна;;635;2908;540;4.30.205;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6604;колонна;;648;3177;648;4.30.306;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6605;колонна;;635;3258;540;4.30.206;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6606;колонна;;648;3527;648;4.30.307;;;;;;;Нет;;;;;;;;;Фасадный декор;колонны;колонны
6611;карниз FLEX;2000;;;;1.50.273;130;198;;;;;Да;ВР002029453;;5,3;117;;3500;2500;;Интерьерный декор;гибкие карнизы;
6612;молдинг FLEX;2000;;;;1.51.375;;41;;;;;Да;ВР002029528;;4,00;93,00;20;550;550;2000;Интерьерный декор;гибкие молдинги;
6613;внешний угол;;406;297;406;4.01.312;;;;;;;Нет;ВР001005069;;5,3;32;;;;;Фасадный декор;антаблементы;дополнительные элементы
6614;сандрик;902;;510;;4.89.001;;;;;;;Нет;ВР002029721;;5,1;103;54;;;;Фасадный декор;сандрики;
6615;орнамент;;463;182;;4.99.001;;;;;;;Нет;ВР002029720;;4;18;44;;;;Фасадный декор;орнаменты;
6616;орнамент;;52;166;;4.99.002;;;;;;;Нет;ВР002029719;;4;18;28;;;;Фасадный декор;орнаменты;
6617;внутренний угол;;370;250;370;4.02.221;;;;;;;Нет;ВР001023617;;5,30;21;;;;;Фасадный декор;антаблементы;дополнительные элементы
6618;внутренний угол;;393;268;393;4.02.321;;;;;;;Нет;ВР001023618;;5,30;21;;;;;Фасадный декор;антаблементы;дополнительные элементы
6619;торцевой элемент;;68;138;68;4.34.332;;;;;;;Нет;ВР001005119;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6620;торцевой элемент;;67;125;67;4.34.232;;;;;;;Нет;ВР001005057;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6621;торцевой элемент;;355;250;355;4.01.131;;;;;;;Нет;ВР001004937;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6622;торцевой элемент;;59;112;59;4.34.132;;;;;;;Нет;ВР001004987;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6623;торцевой элемент;;192;172;192;4.32.232;;;;;;;Нет;ВР001005053;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6624;торцевой элемент;;360;265;360;4.01.133;;;;;;;Нет;ВР001004941;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6625;торцевой элемент;;283;278;283;4.01.231;;;;;;;Нет;ВР001005007;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6626;внутренний угол;;292;172;292;4.32.222;;;;;;;Нет;ВР001005052;;5,1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6627;торцевой элемент;;284;282;284;4.01.232;;;;;;;Нет;ВР001005011;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6628;внешний угол;;292;174;292;4.32.211;;;;;;;Нет;ВР001005047;;5,1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6629;торцевой элемент;;308;297;308;4.01.331;;;;;;;Нет;ВР001005067;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6630;торцевой элемент;;100;137;100;4.34.331;;;;;;;Нет;ВР001005096;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6631;торцевой элемент;;306;297;306;4.01.332;;;;;;;Нет;ВР001005072;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6632;торцевой элемент;;80;146;80;4.33.231;;;;;;;Нет;ВР001005033;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6633;торцевой элемент;;92;165;92;4.33.131;;;;;;;Нет;ВР001004971;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6634;торцевой элемент;;257;200;257;4.31.332;;;;;;;Нет;ВР001005092;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6635;торцевой элемент;;258;202;258;4.31.331;;;;;;;Нет;ВР001005088;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6636;торцевой элемент;;250;172;250;4.31.231;;;;;;;Нет;ВР001005027;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6637;торцевой элемент;;307;259;307;4.02.131;;;;;;;Нет;ВР001023605;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6638;торцевой элемент;;310;183;310;4.31.131;;;;;;;Нет;ВР001004960;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6639;торцевой элемент;;270;250;270;4.02.231;;;;;;;Нет;ВР001023619;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6640;внутренний угол;;357;200;357;4.31.322;;;;;;;Нет;ВР001005091;;5,3;21;;;;;Фасадный декор;антаблементы;дополнительные элементы
6641;торцевой элемент;;70;235;70;4.03.132;;;;;;;Нет;ВР001023974;;5;15;;;;;Фасадный декор;антаблементы;дополнительные элементы
6642;внутренний угол;;358;202;358;4.31.321;;;;;;;Нет;ВР001005087;;5,3;21;;;;;Фасадный декор;антаблементы;дополнительные элементы
6643;торцевой элемент;;31;218;31;4.03.231;;;;;;;Нет;ВР001005013;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6644;внутренний угол;;350;172;350;4.31.221;;;;;;;Нет;ВР001005026;;5,3;21;;;;;Фасадный декор;антаблементы;дополнительные элементы
6645;внутренний угол;;410;183;410;4.31.121;;;;;;;Нет;ВР001004959;;5,3;21;;;;;Фасадный декор;антаблементы;дополнительные элементы
6646;торцевой элемент;;62;191;62;4.03.232;;;;;;;Нет;ВР001023975;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6647;торцевой элемент;;42;198;42;4.03.331;;;;;;;Нет;ВР001005075;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6648;внешний угол;;407;200;407;4.31.312;;;;;;;Нет;ВР001005090;;5,3;32;;;;;Фасадный декор;антаблементы;дополнительные элементы
6649;торцевой элемент;;56;168;56;4.04.131;;;;;;;Нет;ВР001004943;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6650;внешний угол;;406;202;406;4.31.311;;;;;;;Нет;ВР001005086;;5,3;32;;;;;Фасадный декор;антаблементы;дополнительные элементы
6651;торцевой элемент;;90;152;90;4.04.132;;;;;;;Нет;ВР001023977;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6652;внешний угол;;408;170;408;4.31.212;;;;;;;Нет;ВР001005029;;5,3;32;;;;;Фасадный декор;антаблементы;дополнительные элементы
6653;торцевой элемент;;70;189;70;4.04.231;;;;;;;Нет;ВР001005015;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6654;внешний угол;;384;172;384;4.31.211;;;;;;;Нет;ВР001005025;;5,3;32;;;;;Фасадный декор;антаблементы;дополнительные элементы
6655;торцевой элемент;;97;169;97;4.04.232;;;;;;;Нет;ВР001023978;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6656;внешний угол;;383;183;383;4.31.111;;;;;;;Нет;ВР001004958;;5,3;32;;;;;Фасадный декор;антаблементы;дополнительные элементы
6657;торцевой элемент;;95;173;95;4.04.332;;;;;;;Нет;ВР001023979;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6658;торцевой элемент;;100;160;100;4.82.031;;;;;;;Нет;ВР001004992;;5.1;30;;;;;Фасадный декор;антаблементы;дополнительные элементы
6659;арочное обрамление FLEX;;183;1130;50;4.87.031;;;;;;;Да;ВР002028302;600-900;7,0;50;;;;;Фасадный декор;гибкие аналоги арочные;
6660;арочное обрамление FLEX;;160;1030;40;4.87.032;;;;;;;Да;ВР002028303;550-850;7,0;50;;;;;Фасадный декор;гибкие аналоги арочные;
6661;арочное обрамление FLEX;;140;;37;4.87.033;;;;;;;Да;ВР002028304;450-750;7,0;50;;;;;Фасадный декор;гибкие аналоги арочные;
6662;карниз FLEX;2000;;;;1.50.281;112;205;;;;;Да;ВР002028715;;5,3;117;;1500;1500;;Интерьерный декор;гибкие карнизы;
6663;карниз FLEX;2000;;;;1.50.282;40;69;;;;;Да;ВР002028716;;4,0;93;;2000;1500;;Интерьерный декор;гибкие карнизы;
6664;молдинг FLEX;2000;;;;1.51.368;;138;;;;;Да;ВР002028729;;4,00;93,00;40;550;550;2000;Интерьерный декор;гибкие молдинги;
6665;молдинг;2000;;;;1.51.364;;58;;;;;Нет;ВР002028166;;4,00;93,00;8;;;;Интерьерный декор;молдинги;
6666;элемент камина;;1303;313;221;1.64.001;;;;;;;Нет;ВР002025744;;4,0;97;;;;;Интерьерный декор;элементы камина;
6667;элемент камина;;180;877;171;1.64.002;;;;;;;Нет;ВР002025745;;7,00;40,00;;;;;Интерьерный декор;элементы камина;
6668;элемент камина;;180;877;171;1.64.003;;;;;;;Нет;ВР002025746;;7,00;40,00;;;;;Интерьерный декор;элементы камина;
6669;элементы декоративного камина;;1303;1190;221;1.64.101;;;;;;;Нет;;;;;;;;;Интерьерный декор;элементы декоративного камина;
6670;карниз FLEX;2000;;;;1.50.277;165;45;;;;;Да;ВР002028712;;4,0;93;;>5000;;;Интерьерный декор;гибкие карнизы;
6671;молдинг FLEX;2000;;;;1.51.373;;100;;;;;Да;ВР002028734;;4,00;93,00;21;550;550;1000;Интерьерный декор;гибкие молдинги;
6672;розетка;;;;;1.56.050;;;;;;404;Нет;ВР002029526;;;17,00;38;;;;Интерьерный декор;розетки;
6674;архитрав FLEX;2000;83;131;;1.26.001;;;;;;;Да;ВР002028539;;5,3;117;;;;;Интерьерный декор;гибкие аналоги;
6675;архитрав FLEX;2000;89;130;;1.26.002;;;;;;;Да;ВР002028540;;5,3;117;;;;;Интерьерный декор;гибкие аналоги;
6676;архитрав FLEX;2000;91;130;;1.26.003;;;;;;;Да;ВР002028541;;5,3;117;;;;;Интерьерный декор;гибкие аналоги;
6683;розетка;;;;;1.56.047;;;;;;404;Нет;ВР002029488;;;17,00;23;;;;Интерьерный декор;розетки;
6684;кронштейн;;105;143;71;1.19.011;;;;;;;Нет;ВР002028745;;;25,00;;;;;Интерьерный декор;кронштейны;
6687;молдинг;2000;;;;1.51.307;;96;;;;;Нет;ВР000001065;;4,00;93,00;25;;;;Интерьерный декор;молдинги;
6707;молдинг;2000;;;;1.51.369;;54;;;;;Нет;ВР002028361;;4,00;93,00;11;;;;Интерьерный декор;молдинги;
6708;молдинг;2000;;;;1.51.376;;63;;;;;Нет;ВР002029834;;4,00;93,00;20;;;;Интерьерный декор;молдинги;
6709;розетка;;;;;1.56.045;;;;;;663;Нет;ВР002028365;;;15;80;;;;Интерьерный декор;розетки;
6710;угловой элемент;;240;240;;1.52.352;;;;;;;Нет;ВР002029491;;4,00;24;23;;;;Интерьерный декор;угловые элементы;
6711;кронштейн;;117;142;75;1.19.009;;;;;;;Нет;ВР002028702;;;25,00;;;;;Интерьерный декор;кронштейны;
6736;орнамент;;120;230;;1.60.037;;;;;;;Нет;ВР002029533;;;18;23;;;;Интерьерный декор;орнаменты;
6737;орнамент;;74;213;;1.60.038;;;;;;;Нет;ВР002029734;;;18;21;;;;Интерьерный декор;орнаменты;
6738;орнамент;;74;213;;1.60.039;;;;;;;Нет;ВР002029731;;;18;21;;;;Интерьерный декор;орнаменты;
6739;орнамент;;355;143;;1.60.040;;;;;;;Нет;ВР002029837;;;18;23;;;;Интерьерный декор;орнаменты;
6740;наличник;1495;;315;;1.54.014;;;;;;;Нет;ВР002028750;;5,1;103;66;;;;Интерьерный декор;обрамление дверей;
6741;розетка;;585;315;;1.56.043;;;;;;585;Нет;ВР002025489;;;19;35;;;;Интерьерный декор;розетки;
6742;розетка;;;;;1.56.048;;;;;;364;Нет;ВР002029532;;;17;43;;;;Интерьерный декор;розетки;
6743;розетка;;;;;1.56.049;;;;;;346;Нет;ВР002029525;;;17;40;;;;Интерьерный декор;розетки;
6744;розетка;;;;;1.56.051;;;;;;424;Нет;ВР002029732;;;17;23;;;;Интерьерный декор;розетки;
6749;карниз;2000;;;;1.50.290;61;61;;;;;Нет;ВР002029832;;4,00;93,00;;;;;Интерьерный декор;карнизы;
6750;угловой элемент;;320;320;;1.52.375;;;;;;;Нет;ВР002029529;;4,00;24,00;23;;;;Интерьерный декор;угловые элементы;
6751;кронштейн;;170;305;186;1.19.013;;;;;;;Нет;ВР002029487;;;25,00;;;;;Интерьерный декор;кронштейны;
6755;молдинг;2000;;;;1.51.338;;40;;;;;Нет;ВР001023157;;4,00;93,00;9;;;;Интерьерный декор;молдинги;
6756;угловой элемент;;260;260;;1.52.376;;;;;;;Нет;ВР002029836;;4,00;24,00;20;;;;Интерьерный декор;угловые элементы;
6757;орнамент;;85;125;;1.60.035;;;;;;;Нет;ВР002029482;;;18;16;;;;Интерьерный декор;орнаменты;
6758;орнамент;;85;125;;1.60.135;;;;;;;Нет;ВР002029485;;;18;16;;;;Интерьерный декор;орнаменты;
6761;угловой элемент;;260;260;;1.52.283;;;;;;;Нет;ВР002029490;;4,00;24,00;26;;;;Интерьерный декор;угловые элементы;
6762;угловой элемент;;256;256;;1.52.284;;;;;;;Нет;ВР002028701;;4,00;24,00;26;;;;Интерьерный декор;угловые элементы;
6763;кронштейн;;102;142;68;1.19.012;;;;;;;Нет;ВР002028744;;;25,00;;;;;Интерьерный декор;кронштейны;
