IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP160;IP_PROP162;IP_PROP165;IP_PROP620;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148
6615;орнамент 4.99.001;;463;182;;4.99.001;;;;;;;Нет;ВР002029720;;Нет;;44;;;
6616;орнамент 4.99.002;;52;166;;4.99.002;;;;;;;Нет;ВР002029719;;Нет;;28;;;
6617;внутренний угол 4.02.221;;370;250;370;4.02.221;;;;;;;Нет;ВР001023617;;Нет;;;;;
6618;внутренний угол 4.02.321;;393;268;393;4.02.321;;;;;;;Нет;ВР001023618;;Нет;;;;;
6619;торцевой элемент 4.34.332;;68;138;68;4.34.332;;;;;;;Нет;ВР001005119;;Нет;;;;;
6620;торцевой элемент 4.34.232;;67;125;67;4.34.232;;;;;;;Нет;ВР001005057;;Нет;;;;;
6621;торцевой элемент 4.01.131;;355;250;355;4.01.131;;;;;;;Нет;ВР001004937;;Нет;;;;;
6622;торцевой элемент 4.34.132;;59;112;59;4.34.132;;;;;;;Нет;ВР001004987;;Нет;;;;;
6623;торцевой элемент 4.32.232;;192;172;192;4.32.232;;;;;;;Нет;ВР001005053;;Нет;;;;;
6624;торцевой элемент 4.01.133;;360;265;360;4.01.133;;;;;;;Нет;ВР001004941;;Нет;;;;;
6625;торцевой элемент 4.01.231;;283;278;283;4.01.231;;;;;;;Нет;ВР001005007;;Нет;;;;;
6626;внутренний угол 4.32.222;;292;172;292;4.32.222;;;;;;;Нет;ВР001005052;;Нет;;;;;
6627;торцевой элемент 4.01.232;;284;282;284;4.01.232;;;;;;;Нет;ВР001005011;;Нет;;;;;
6628;внешний угол 4.32.211;;292;174;292;4.32.211;;;;;;;Нет;ВР001005047;;Нет;;;;;
6629;торцевой элемент 4.01.331;;308;297;308;4.01.331;;;;;;;Нет;ВР001005067;;Нет;;;;;
6630;торцевой элемент 4.34.331;;100;137;100;4.34.331;;;;;;;Нет;ВР001005096;;Нет;;;;;
6631;торцевой элемент 4.01.332;;306;297;306;4.01.332;;;;;;;Нет;ВР001005072;;Нет;;;;;
6632;торцевой элемент 4.33.231;;80;146;80;4.33.231;;;;;;;Нет;ВР001005033;;Нет;;;;;
6633;торцевой элемент 4.33.131;;92;165;92;4.33.131;;;;;;;Нет;ВР001004971;;Нет;;;;;
6634;торцевой элемент 4.31.332;;257;200;257;4.31.332;;;;;;;Нет;ВР001005092;;Нет;;;;;
6635;торцевой элемент 4.31.331;;258;202;258;4.31.331;;;;;;;Нет;ВР001005088;;Нет;;;;;
6636;торцевой элемент 4.31.231;;250;172;250;4.31.231;;;;;;;Нет;ВР001005027;;Нет;;;;;
6637;торцевой элемент 4.02.131;;307;259;307;4.02.131;;;;;;;Нет;ВР001023605;;Нет;;;;;
6638;торцевой элемент 4.31.131;;310;183;310;4.31.131;;;;;;;Нет;ВР001004960;;Нет;;;;;
6639;торцевой элемент 4.02.231;;270;250;270;4.02.231;;;;;;;Нет;ВР001023619;;Нет;;;;;
6640;внутренний угол 4.31.322;;357;200;357;4.31.322;;;;;;;Нет;ВР001005091;;Нет;;;;;
6642;внутренний угол 4.31.321;;358;202;358;4.31.321;;;;;;;Нет;ВР001005087;;Нет;;;;;
6643;торцевой элемент 4.03.231;;31;218;31;4.03.231;;;;;;;Нет;ВР001005013;;Нет;;;;;
6644;внутренний угол 4.31.221;;350;172;350;4.31.221;;;;;;;Нет;ВР001005026;;Нет;;;;;
6645;внутренний угол 4.31.121;;410;183;410;4.31.121;;;;;;;Нет;ВР001004959;;Нет;;;;;
6646;торцевой элемент 4.03.232;;62;191;62;4.03.232;;;;;;;Нет;ВР001023975;;Нет;;;;;
6647;торцевой элемент 4.03.331;;42;198;42;4.03.331;;;;;;;Нет;ВР001005075;;Нет;;;;;
6648;внешний угол 4.31.312;;407;200;407;4.31.312;;;;;;;Нет;ВР001005090;;Нет;;;;;
6649;торцевой элемент 4.04.131;;56;168;56;4.04.131;;;;;;;Нет;ВР001004943;;Нет;;;;;
6650;внешний угол 4.31.311;;406;202;406;4.31.311;;;;;;;Нет;ВР001005086;;Нет;;;;;
6651;торцевой элемент 4.04.132;;90;152;90;4.04.132;;;;;;;Нет;ВР001023977;;Нет;;;;;
6652;внешний угол 4.31.212;;408;170;408;4.31.212;;;;;;;Нет;ВР001005029;;Нет;;;;;
6653;торцевой элемент 4.04.231;;70;189;70;4.04.231;;;;;;;Нет;ВР001005015;;Нет;;;;;
6654;внешний угол 4.31.211;;384;172;384;4.31.211;;;;;;;Нет;ВР001005025;;Нет;;;;;
6655;торцевой элемент 4.04.232;;97;169;97;4.04.232;;;;;;;Нет;ВР001023978;;Нет;;;;;
6656;внешний угол 4.31.111;;383;183;383;4.31.111;;;;;;;Нет;ВР001004958;;Нет;;;;;
6657;торцевой элемент 4.04.332;;95;173;95;4.04.332;;;;;;;Нет;ВР001023979;;Нет;;;;;
6658;торцевой элемент 4.82.031;;100;160;100;4.82.031;;;;;;;Нет;ВР001004992;;Нет;;;;;
6659;арочное обрамление 4.87.031 гибкий;;183;1150;50;4.87.031;;;;;;;Да;ВР002028302;750;Нет;;;;;600-900
6660;арочное обрамление 4.87.032 гибкий;;160;1030;40;4.87.032;;;;;;;Да;ВР002028303;700;Нет;;;;;550-850
6661;арочное обрамление 4.87.033 гибкий;;140;;37;4.87.033;;;;;;;Да;ВР002028304;600;Нет;;;;;450-750
6662;карниз 1.50.281 гибкий;2000;;;;1.50.281;112;204;;;;;Да;ВР002028715;;Нет;;;1500;1500;
6663;карниз 1.50.282 гибкий;2000;;;;1.50.282;40;69;;;;;Да;ВР002028716;;Нет;;;2000;1500;
6664;молдинг 1.51.368 гибкий;2000;;;;1.51.368;;138;;;;;Да;ВР002028729;;Нет;;40;550;550;2000
6665;молдинг 1.51.364;2000;;;;1.51.364;;57;;;;;Нет;ВР002028166;;Нет;;8;;;
6666;элемент камина 1.64.001;;1302;312;220;1.64.001;;;;;;;Нет;ВР002025744;;Нет;;;;;
6667;элемент камина 1.64.002;;184;877;172;1.64.002;;;;;;;Нет;ВР002025745;;Нет;;;;;
6668;элемент камина 1.64.003;;184;877;172;1.64.003;;;;;;;Нет;ВР002025746;;Нет;;;;;
6670;карниз 1.50.277 гибкий;2000;;;;1.50.277;156;45;;;;;Да;ВР002028712;;Нет;;;>5000;;
6671;молдинг 1.51.373 гибкий;2000;;;;1.51.373;;100;;;;;Да;ВР002028734;;Нет;;21;550;550;1000
6672;розетка 1.56.050;;;;;1.56.050;;;;;;403;Нет;ВР002029526;;Нет;;38;;;
6674;архитрав 1.26.001 гибкий;2000;83;131;130;1.26.001;;;;;;;Да;ВР002028539;;Нет;;;1000;1000;2500
6675;архитрав 1.26.002 гибкий;2000;89;130;130;1.26.002;;;;;;;Да;ВР002028540;;Нет;;;1000;1000;2500
6676;архитрав 1.26.003 гибкий;2000;91;130;130;1.26.003;;;;;;;Да;ВР002028541;;Нет;;;1000;1000;2500
6683;розетка 1.56.047;;;;;1.56.047;;;;;;408;Нет;ВР002029488;;Нет;;24;;;
6684;кронштейн 1.19.011;;104;137;71;1.19.011;;;;;;;Нет;ВР002028745;;Нет;;;;;
6687;молдинг 1.51.307;2000;;;;1.51.307;;95;;;;;Нет;ВР000001065;;Нет;;25;;;
6707;молдинг 1.51.369;2000;;;;1.51.369;;54;;;;;Нет;ВР002028361;;Нет;;11;;;
6708;молдинг 1.51.376;2000;;;;1.51.376;;63;;;;;Нет;ВР002029834;;Нет;;20;;;
6709;розетка 1.56.045;;;;;1.56.045;;;;;;663;Нет;ВР002028365;;Нет;;83;;;
6710;угловой элемент 1.52.352;;240;240;;1.52.352;;;;;;;Нет;ВР002029491;;Нет;;24;;;
6711;кронштейн 1.19.009;;118;143;74;1.19.009;;;;;;;Нет;ВР002028702;;Нет;;;;;
6736;орнамент 1.60.037;;264;297;;1.60.037;;;;;;;Нет;ВР002029533;;Нет;;21;;;
6737;орнамент 1.60.038;;120;230;;1.60.038;;;;;;;Нет;ВР002029734;;Нет;;23;;;
6738;орнамент 1.60.039;;73;213;;1.60.039;;;;;;;Нет;ВР002029731;;Нет;;20;;;
6739;орнамент 1.60.040;;354;143;;1.60.040;;;;;;;Нет;ВР002029837;;Нет;;23;;;
6740;наличник 1.54.014;1504;;243;;1.54.014;;;;;;;Нет;ВР002028750;;Нет;;66;;;
6741;розетка 1.56.043;;585;313;;1.56.043;;;;;;;Нет;ВР002025489;;Нет;;35;;;
6742;розетка 1.56.048;;;;;1.56.048;;;;;;364;Нет;ВР002029532;;Нет;;43;;;
6743;розетка 1.56.049;;;;;1.56.049;;;;;;344;Нет;ВР002029525;;Нет;;40;;;
6749;карниз 1.50.290;2000;;;;1.50.290;61;61;;;;;Нет;ВР002029832;;Нет;;;;;
6750;угловой элемент 1.52.375;;318;321;;1.52.375;;;;;;;Нет;ВР002029529;;Нет;;23;;;
6751;кронштейн 1.19.013;;169;305;187;1.19.013;;;;;;;Нет;ВР002029487;;Нет;;;;;
6755;молдинг 1.51.338;2000;;;;1.51.338;;40;;;;;Нет;ВР001023157;;Нет;;9;;;
6756;угловой элемент 1.52.376;;261;262;;1.52.376;;;;;;;Нет;ВР002029836;;Нет;;20;;;
6757;орнамент 1.60.035;;76;142;;1.60.035;;;;;;;Нет;ВР002029482;;Нет;;16;;;
6758;орнамент 1.60.135;;76;142;;1.60.135;;;;;;;Нет;ВР002029485;;Нет;;16;;;
6761;угловой элемент 1.52.283;;260;260;;1.52.283;;;;;;;Нет;ВР002029490;;Нет;;26;;;
6762;угловой элемент 1.52.284;;255;256;;1.52.284;;;;;;;Нет;ВР002028701;;Нет;;27;;;
6763;кронштейн 1.19.012;;102;141;68;1.19.012;;;;;;;Нет;ВР002028744;;Нет;;;;;
6764;розетка 1.56.046;;;;;1.56.046;;;;;;856;Нет;ВР002029489;;Нет;;64;;;
6765;карниз 1.50.225;2000;;;;1.50.225;58;54;;;;;Нет;ВР002029918;;Нет;;;;;
6766;карниз 1.50.226;2000;;;;1.50.226;55;55;;;;;Нет;ВР002029920;;Нет;;;;;
6767;орнамент 1.60.036;;789;359;;1.60.036;;;;;;;Нет;ВР002029536;;Нет;;49;;;
6768;карниз 1.50.289;2000;;;;1.50.289;37;55;;;;;Нет;ВР002029735;;Нет;;;;;
6770;карниз 1.50.283 гибкий;2000;;;;1.50.283;41;75;;;;;Да;ВР002028717;;Нет;;;2000;2000;
6771;карниз 1.50.206;2000;;;;1.50.206;35;36;;;;;Нет;ВР002025473;;Нет;;;;;
6772;кронштейн 1.19.014;;180;188;130;1.19.014;;;;;;;Нет;ВР002029486;;Нет;;;;;
6773;карниз 1.50.295;2000;;;;1.50.295;30;30;;;;;Нет;ВР099020111;;Нет;;;;;
6783;карниз 1.50.293;2000;;;;1.50.293;85;84;;;;;Нет;ВР099020115;;Нет;;;;;
6784;карниз 1.50.294;2000;;;;1.50.294;43;43;;;;;Нет;ВР099020117;;Нет;;;;;
6785;карниз 1.50.279 гибкий;2000;;;;1.50.279;80;103;;;;;Да;ВР002028713;;Нет;;;2000;2500;
6786;карниз 1.50.293 гибкий;2000;;;;1.50.293;85;84;;;;;Да;ВР099020116;;Нет;;;2000;1500;
6787;карниз 1.50.294 гибкий;2000;;;;1.50.294;43;43;;;;;Да;ВР099020118;;Нет;;;1500;1000;
6807;карниз 1.50.290 гибкий;2000;;;;1.50.290;61;61;;;;;Да;ВР002029833;;Нет;;;2000;1500;
6808;карниз 1.50.289 гибкий;2000;;;;1.50.289;37;55;;;;;Да;ВР002029736;;Нет;;;2000;1500;
6809;карниз 1.50.206 гибкий;2000;;;;1.50.206;35;36;;;;;Да;ВР002028705;;Нет;;;1500;1500;
6810;карниз 1.50.295 гибкий;2000;;;;1.50.295;30;30;;;;;Да;ВР099020112;;Нет;;;1000;1000;
6811;молдинг 1.51.376 гибкий;2000;;;;1.51.376;;63;;;;;Да;ВР002029835;;Нет;;20;550;550;2000
6812;молдинг 1.51.338 гибкий;2000;;;;1.51.338;;40;;;;;Да;ВР002028721;;Нет;;9;550;550;1500
6817;кронштейн 1.19.018;;193;395;207;1.19.018;;;;;;;Нет;ВР002029831;;Нет;;;;;
6818;молдинг 1.51.382;2000;;;;1.51.382;;92;;;;;Нет;ВР099020343;;Нет;;35;;;
6819;молдинг 1.51.377;2000;;;;1.51.377;;52;;;;;Нет;ВР099020121;;Нет;;17;;;
6820;молдинг 1.51.379;2000;;;;1.51.379;;30;;;;;Нет;ВР099020119;;Нет;;13;;;
6821;карниз 1.50.272;2000;;;;1.50.272;36;33;;;;;Нет;ВР002025477;;Нет;;;;;
6823;молдинг 1.51.379 гибкий;2000;;;;1.51.379;;30;;;;;Да;ВР099020120;;Нет;;13;550;550;1000
6824;карниз 1.50.272 гибкий;2000;;;;1.50.272;36;33;;;;;Да;ВР002028711;;Нет;;;1500;1500;
6826;молдинг 1.51.371;2000;;;;1.51.371;;97;;;;;Нет;ВР002028631;;Нет;;10;;;
6827;карниз 1.50.292;2000;;;;1.50.292;25;25;;;;;Нет;ВР099020113;;Нет;;;;;
6828;карниз 1.50.292 гибкий;2000;;;;1.50.292;25;25;;;;;Да;ВР099020114;;Нет;;;1500;1000;
6829;карниз 1.50.225 гибкий;2000;;;;1.50.225;58;54;;;;;Да;ВР002029919;;Нет;;;3000;;
6830;карниз 1.50.226 гибкий;2000;;;;1.50.226;55;55;;;;;Да;ВР002029921;;Нет;;;3000;;
6835;молдинг 1.51.378;2000;;;;1.51.378;;22;;;;;Нет;ВР099020123;;Нет;;10;;;
6836;розетка 1.56.052;;;;;1.56.052;;;;;;309;Нет;ВР099020342;;Нет;;28;;;
6837;квадрат 1.54.017;;86;86;;1.54.017;;;;;;;Нет;ВР099020347;;Нет;;27;;;
8330;молдинг 1.51.378 гибкий;2000;;;;1.51.378;;22;;;;;Да;ВР099020124;;Нет;;10;550;550;2500
8331;молдинг 1.51.377 гибкий;2000;;;;1.51.377;;52;;;;;Да;ВР099020122;;Нет;;17;550;550;2000
8332;молдинг 1.51.382 гибкий;2000;;;;1.51.382;;92;;;;;Да;ВР099020344;;Нет;;35;550;550;3000
8981;кронштейн 1.19.015;;112;164;68;1.19.015;;;;;;;Нет;ВР002029534;;Нет;;;;;
12094;карниз 1.50.298;2000;;;;1.50.298;40;13;;;;;Нет;ВР099020821;;Нет;;;;;
12104;молдинг 1.51.372;2000;;;;1.51.372;;25;;;;;Нет;ВР002028694;;Нет;;7;;;
13520;карниз 1.50.296;2000;;;;1.50.296;110;35;;;;;Нет;ВР099020297;;Нет;;;;;
14598;угловой элемент 1.52.299;;358;323;;1.52.299;;;;;;;Нет;ВР002028637;;Нет;;22;;;
14599;угловой элемент 1.52.279;;358;323;;1.52.279;;;;;;;Нет;ВР002029957;;Нет;;22;;;
14600;молдинг 1.51.365;2000;;;;1.51.365;;59;;;;;Нет;ВР002028165;;Нет;;10;;;
14781;плинтус 1.53.108;2000;;;;1.53.108;;120;14;;;;Нет;ВР001023159;;Нет;;;;;
17562;кронштейн 1.19.016;;127;210;92;1.19.016;;;;;;;Нет;ВР002029535;;Нет;;;;;
17563;розетка 1.56.053;;522;522;;1.56.053;;;;;;;Нет;ВР099020340;;Нет;;32;;;
21020;карниз 1.50.227;2000;;;;1.50.227;73;280;;;;;Нет;ВР099020813;;Нет;;;;;
21021;молдинг 1.51.385;2000;;;;1.51.385;;103;;;;;Нет;ВР099020819;;Нет;;13;;;
21022;наличник 1.54.015;1200;;295;;1.54.015;;;;;;;Нет;ВР099020341;;Нет;;68;;;
21023;сандрик 1.63.003;920;;230;;1.63.003;;;;;;;Нет;ВР099020817;;Нет;;39;;;
21126;плинтус 1.53.108 гибкий;2000;;;;1.53.108;;120;14;;;;Да;ВР002028735;;Нет;;;550;550;
21618;карниз 1.50.299;2000;;;;1.50.299;39;45;;;;;Нет;ВР099020847;;Нет;;;;;
21619;карниз 1.50.297;2000;;;;1.50.297;20;20;;;;;Нет;ВР099020823;;Нет;;;;;
21620;молдинг 1.51.383;2000;;;;1.51.383;;75;;;;;Нет;ВР099020815;;Нет;;23;;;
21621;молдинг 1.51.384;2000;;;;1.51.384;;47;;;;;Нет;ВР099020825;;Нет;;8;;;
21623;розетка 1.56.055;;;;;1.56.055;;;;;;752;Нет;ВР099020810;;Нет;;42;;;
22331;наличник 1.54.016;1199;;244;;1.54.016;;;;;;;Нет;ВР099020339;;Нет;;59;;;
22334;молдинг 1.51.385 гибкий;2000;;;;1.51.385;;103;;;;;Да;ВР099020820;;Нет;;13;550;550;2500
22339;карниз 1.50.298 гибкий;2000;;;;1.50.298;40;13;;;;;Да;ВР099020822;;Нет;;;1500;1500;
26629;карниз 1.50.249;2000;;;;1.50.249;72;104;;;;;Нет;ВР099020958;;Нет;;;;;
27652;розетка 1.56.054;;;;;1.56.054;;;;;;706;Нет;ВР099020348;;Нет;;69;;;
28243;карниз 1.50.299 гибкий;2000;;;;1.50.299;39;45;;;;;Да;ВР099020848;;Нет;;;2000;2000;
28244;карниз 1.50.297 гибкий;2000;;;;1.50.297;20;20;;;;;Да;ВР099020824;;Нет;;;1500;1500;
28245;молдинг 1.51.384 гибкий;2000;;;;1.51.384;;47;;;;;Да;ВР099020826;;Нет;;8;550;550;2500
29278;карниз 1.50.215;2000;;;;1.50.215;48;52;;;;;Нет;ВР099020952;;Нет;;;;;
29860;плинтус 1.53.111;2000;;;;1.53.111;;65;20;;;;Нет;ВР099021149;;Нет;;;;;
31363;карниз 1.50.216;2000;;;;1.50.216;67;75;;;;;Нет;ВР099020956;;Нет;;;;;
31409;розетка 1.56.057;;;;;1.56.057;;;;;;542;Нет;ВР099020950;;Нет;;55;;;
33172;кронштейн 1.19.017;;150;225;97;1.19.017;;;;;;;Нет;ВР002029733;;Нет;;;;;
33407;карниз 1.50.228;2000;;;;1.50.228;80;140;;;;;Нет;ВР099020811;;Нет;;;;;
36930;карниз 1.50.249 гибкий;2000;;;;1.50.249;72;104;;;;;Да;ВР099020959;;Нет;;;2500;3000;
37766;розетка 1.56.056;;;;;1.56.056;;;;;;452;Нет;ВР099020948;;Нет;;35;;;
38420;декоративная панель 1.59.003;;600;600;;1.59.003;;;;;;;Нет;ВР099021199;;Нет;;30;;;
38421;декоративная панель 1.59.004;;599;599;;1.59.004;;;;;;;Нет;ВР099021200;;Нет;;24;;;
38422;декоративная панель 1.59.005;;600;600;;1.59.005;;;;;;;Нет;ВР099021201;;Нет;;20;;;
42718;карниз 1.50.215 гибкий;2000;;;;1.50.215;48;52;;;;;Да;ВР099020954;;Нет;;;3000;;
42720;карниз 1.50.216 гибкий;2000;;;;1.50.216;67;75;;;;;Да;ВР099020957;;Нет;;;3500;;
43862;торцевой элемент 4.82.032;;95;126;95;4.82.032;;;;;;;Нет;ВР099021524;;Нет;;;;;
43863;торцевой элемент 4.82.131;;48;105;48;4.82.131;;;;;;;Нет;ВР099021527;;Нет;;;;;
43864;торцевой элемент 4.82.231;;60;95;60;4.82.231;;;;;;;Нет;ВР099021528;;Нет;;;;;
43865;торцевой элемент 4.82.232;;53;95;53;4.82.232;;;;;;;Нет;ВР099021529;;Нет;;;;;
43866;торцевой элемент 4.82.332;;54;109;54;4.82.332;;;;;;;Нет;ВР099021530;;Нет;;;;;
43867;торцевой элемент 4.82.331;;61;109;61;4.82.331;;;;;;;Нет;ВР099021531;;Нет;;;;;
43868;торцевой элемент 4.82.033;;86;111;86;4.82.033;;;;;;;Нет;ВР099021526;;Нет;;;;;
47206;карниз 1.50.229;2000;;;;1.50.229;48;119;;;;;Нет;ВР099021126;;Нет;;;;;
47207;карниз 1.50.621;2000;;;;1.50.621;51;120;;;;;Нет;ВР099021482;;Нет;;;;;
47208;карниз 1.50.622;2000;;;;1.50.622;83;200;;;;;Нет;ВР099021483;;Нет;;;;;
47209;карниз 1.50.623;2000;;;;1.50.623;75;119;;;;;Нет;ВР099021478;;Нет;;;;;
47210;карниз 1.50.624;2000;;;;1.50.624;120;199;;;;;Нет;ВР099021479;;Нет;;;;;
47211;молдинг 1.51.601;2000;;;;1.51.601;;216;;;;;Нет;ВР099021349;;Нет;;40;;;
47212;молдинг 1.51.602;2000;;;;1.51.602;;197;;;;;Нет;ВР099021350;;Нет;;139;;;
47213;молдинг 1.51.603;2000;;;;1.51.603;;250;;;;;Нет;ВР099021351;;Нет;;160;;;
47214;молдинг 1.51.604;2000;;;;1.51.604;;350;;;;;Нет;ВР099021352;;Нет;;130;;;
47215;молдинг 1.51.605;2000;;;;1.51.605;;120;;;;;Нет;ВР099021486;;Нет;;19;;;
47216;молдинг 1.51.606;2000;;;;1.51.606;;200;;;;;Нет;ВР099021487;;Нет;;19;;;
48388;карниз 1.50.227 гибкий;2000;;;;1.50.227;73;280;;;;;Да;ВР099020814;;Нет;;;4000;;
48390;молдинг 1.51.386;2000;;;;1.51.386;;35;;;;;Нет;ВР099021124;;Нет;;15;;;
48392;плинтус 1.53.112;2000;;;;1.53.112;;80;13;;;;Нет;ВР099021474;;Нет;;;;;
65559;молдинг 1.51.387;2000;;;;1.51.387;;90;;;;;Нет;ВР099021541;;Нет;;24;;;
65560;молдинг 1.51.388;2000;;;;1.51.388;;90;;;;;Нет;ВР099021542;;Нет;;25;;;
65561;база 1.54.040;;115;249;;1.54.040;;;;;;;Нет;ВР099021537;;Нет;;45;;;
65562;база 1.54.040;;115;249;;1.54.040;;;;;;;Нет;ВР099021537;;Нет;;45;;;
65563;база 1.54.050;;90;299;;1.54.050;;;;;;;Нет;ВР099021538;;Нет;;25;;;
65564;база 1.54.050;;90;299;;1.54.050;;;;;;;Нет;ВР099021538;;Нет;;25;;;
65565;элемент 1.54.018;;147;200;;1.54.018;;;;;;;Нет;ВР099021540;;Нет;;100;;;
65645;карниз 1.50.228 гибкий;2000;;;;1.50.228;80;140;;;;;Да;ВР099020812;;Нет;;;3000;;
67964;карниз 1.50.623 гибкий;2000;;;;1.50.623;75;119;;;;;Да;ВР099021480;;Нет;;;3500;;
69864;карниз 1.50.501;2020;;;;1.50.501;52;99;;;;;Нет;ВР099021735;;Нет;50;;;;
69865;карниз 1.50.502;2000;;;;1.50.502;99;189;;;;;Нет;ВР099021718;;Нет;249;;;;
69866;карниз 1.50.503;2000;;;;1.50.503;79;139;;;;;Нет;ВР099021719;;Нет;166;;;;
69867;карниз 1.50.504;2000;;;;1.50.504;205;276;;;;;Нет;ВР099021850;;Нет;497;;;;
69868;карниз 1.50.524;2000;;;;1.50.524;205;277;;;;;Нет;ВР099021897;;Нет;745;;;;
69873;молдинг 1.51.501;2000;;;;1.51.501;;161;;;;;Нет;ВР099021311;;Нет;133;17;;;
69874;молдинг 1.51.502;2000;;;;1.51.502;;164;;;;;Нет;ВР099021451;;Нет;265;35;;;
69875;молдинг 1.51.503;2020;;;;1.51.503;;80;;;;;Нет;ВР099021998;;Нет;199;18;;;
69876;молдинг 1.51.504;2040;;;;1.51.504;;51;;;;;Нет;ВР099021960;;Нет;100;16;;;
69877;молдинг 1.51.510;2040;;;;1.51.510;;121;;;;;Нет;ВР099021962;;Нет;199;16;;;
69878;молдинг 1.51.518;2040;;;;1.51.518;;259;;;;;Нет;ВР099021932;;Нет;249;33;;;
69879;молдинг 1.51.513;2000;;;;1.51.513;;121;;;;;Нет;ВР099021901;;Нет;62;60;;;
69890;декоративная панель 1.59.501;;349;399;;1.59.501;;;;;;;Нет;ВР099021536;;Нет;;52;;;
69891;декоративная панель 1.59.503;;499;498;;1.59.503;;;;;;;Нет;ВР099021725;;Нет;;60;;;
69892;плинтус 1.53.501;2000;;;;1.53.501;;139;25;;;;Нет;ВР099021905;;Нет;50;;;;
69893;орнамент 1.60.501;;170;165;;1.60.501;;;;;;;Нет;ВР099021453;;Нет;;20;;;
69894;орнамент 1.60.503;;91;91;;1.60.503;;;;;;;Нет;ВР099021834;;Нет;;28;;;
69895;розетка 1.56.501;;;;;1.56.501;;;;;;319;Нет;ВР099021433;;Нет;;58;;;
69896;розетка 1.56.502;;;;;1.56.502;;;;;;596;Нет;ВР099021449;;Нет;;59;;;
69900;розетка 1.56.503;;;;;1.56.503;;;;;;912;Нет;ВР099021365;;Нет;;41;;;
69901;розетка 1.56.511;;;83;;1.56.511;;;;;;86;Нет;ВР099021937;;Нет;;;;;
69902;арочный элемент 1.61.511 гибкий;2020;;;;1.61.511;;102;;;;;Да;ВР099021909;;Нет;99;64;550;550;550
69903;потолочная панель 1.57.501;;535;535;;1.57.501;;;;;;;Нет;ВР099021836;;Нет;;61;;;
69904;потолочная панель 1.57.502;;147;147;;1.57.502;;;;;;;Нет;ВР099021723;;Нет;;33;;;
69905;потолочная панель 1.57.503;;292;292;;1.57.503;;;;;;;Нет;ВР099021724;;Нет;;60;;;
69906;потолочная панель 1.57.504;;250;208;;1.57.504;;;;;;;Нет;ВР099021739;;Нет;;24;;;
71228;декоративная панель 1.59.001;;600;600;;1.59.001;;;;;;;Нет;ВР099021197;;Нет;;22;;;
73757;плинтус 1.53.112 гибкий;2000;;;;1.53.112;;80;13;;;;Да;ВР099021475;;Нет;;;;;
74261;карниз 6.50.101;2000;;;;6.50.101;69;68;;;;;Нет;ВР099020991;;Нет;;;;;
74262;молдинг 6.51.301;2000;;;;6.51.301;;42;;;;;Нет;ВР002029762;;Нет;;16;;;
74263;плинтус 6.53.101;2000;;;;6.53.101;;110;26;;;;Нет;ВР099021008;;Нет;;;;;
74264;карниз 6.50.103;2000;;;;6.50.103;50;50;;;;;Нет;ВР002029931;;Нет;;;;;
74265;карниз 6.50.105;2000;;;;6.50.105;63;60;;;;;Нет;ВР002029803;;Нет;;;;;
74266;карниз 6.50.113;2000;;;;6.50.113;80;84;;;;;Нет;ВР002029838;;Нет;;;;;
74267;карниз 6.50.115;2000;;;;6.50.115;46;49;;;;;Нет;ВР099020993;;Нет;;;;;
74268;карниз 6.50.130;2000;;;;6.50.130;30;32;;;;;Нет;ВР002029767;;Нет;;;;;
74269;карниз 6.50.154;2000;;;;6.50.154;23;23;;;;;Нет;ВР099020994;;Нет;;;;;
74270;карниз 6.50.155;2000;;;;6.50.155;17;26;;;;;Нет;ВР099020995;;Нет;;;;;
74271;карниз 6.50.157;2000;;;;6.50.157;31;33;;;;;Нет;ВР099020996;;Нет;;;;;
74272;карниз 6.50.160;2000;;;;6.50.160;70;51;;;;;Нет;ВР099020089;;Нет;;;;;
74273;карниз 6.50.165;2000;;;;6.50.165;81;83;;;;;Нет;ВР099021884;;Нет;;;;;
74274;карниз 6.50.171;2000;;;;6.50.171;30;45;;;;;Нет;ВР099021880;;Нет;;;;;
74275;карниз 6.50.172;2000;;;;6.50.172;48;47;;;;;Нет;ВР099020997;;Нет;;;;;
74276;карниз 6.50.174;2000;;;;6.50.174;36;61;;;;;Нет;ВР099020998;;Нет;;;;;
74277;карниз 6.50.229;2000;;;;6.50.229;48;120;;;;;Нет;ВР099021883;;Нет;;;;;
74278;карниз 6.50.230;2000;;;;6.50.230;84;84;;;;;Нет;ВР099021882;;Нет;;;;;
74279;карниз 6.50.248;2000;;;;6.50.248;97;94;;;;;Нет;ВР099021881;;Нет;;;;;
74280;карниз 6.50.297;2000;;;;6.50.297;20;20;;;;;Нет;ВР099020999;;Нет;;;;;
74281;карниз 6.50.298;2000;;;;6.50.298;40;13;;;;;Нет;ВР099021000;;Нет;;;;;
74282;карниз 6.50.299;2000;;;;6.50.299;37;45;;;;;Нет;ВР099021001;;Нет;;;;;
74283;молдинг 6.51.302;2000;;;;6.51.302;;60;;;;;Нет;ВР002029901;;Нет;;25;;;
74284;молдинг 6.51.307;2000;;;;6.51.307;;96;;;;;Нет;ВР002029765;;Нет;;25;;;
