IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP726;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP158;IP_PROP159;IP_PROP160;IP_PROP161;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP165;IP_PROP166;IP_PROP167;IP_PROP409;IP_PROP410;IP_PROP411;IP_PROP412;IP_PROP413;IP_PROP414;IP_PROP446;IP_PROP544;IP_PROP545;IP_PROP546;IP_PROP547;IP_PROP580;IP_PROP596;IP_PROP612;IP_PROP616;IP_PROP617;IP_PROP619;IP_PROP620;IP_PROP659;IP_PROP660;IP_PROP661;IP_PROP662;IP_PROP670;IP_PROP705;IP_PROP732;IP_PROP733;IP_PROP746;IP_PROP747;IP_PROP748;IP_PROP749;IP_PROP408;IP_PROP618;IP_PROP149;IP_PROP180;IP_PROP183;IP_PROP181;IP_PROP182;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;IP_PROP565;IP_PROP600;IP_PROP706;IP_PROP707
6604;колонна;;;;;652;наборная;652;4.30.306;;;;;;;N;N;6599;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6604;колонна;;;;;652;наборная;652;4.30.306;;;;;;;N;N;6600;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6604;колонна;;;;;652;наборная;652;4.30.306;;;;;;;N;N;6598;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6605;колонна;;;;;635;наборная;536;4.30.206;;;;;;;N;N;6391;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6605;колонна;;;;;635;наборная;536;4.30.206;;;;;;;N;N;6396;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6605;колонна;;;;;635;наборная;536;4.30.206;;;;;;;N;N;6397;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6605;колонна;;;;;635;наборная;536;4.30.206;;;;;;;N;N;6601;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6605;колонна;;;;;635;наборная;536;4.30.206;;;;;;;N;N;6602;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6605;колонна;;;;;635;наборная;536;4.30.206;;;;;;;N;N;6398;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6605;колонна;;;;;635;наборная;536;4.30.206;;;;;;;N;N;6598;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6606;колонна;;;;;652;наборная;652;4.30.307;;;;;;;N;N;6392;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6606;колонна;;;;;652;наборная;652;4.30.307;;;;;;;N;N;6396;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6606;колонна;;;;;652;наборная;652;4.30.307;;;;;;;N;N;6397;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6606;колонна;;;;;652;наборная;652;4.30.307;;;;;;;N;N;6601;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6606;колонна;;;;;652;наборная;652;4.30.307;;;;;;;N;N;6602;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6606;колонна;;;;;652;наборная;652;4.30.307;;;;;;;N;N;6398;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6606;колонна;;;;;652;наборная;652;4.30.307;;;;;;;N;N;6598;;;;;;N;Y;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;;;N;;;;;;;;;;;N;N;;;N;N;N;;;;;;;;;;;;;;
6611;карниз FLEX;;;;2000;;;;1.50.273;130;198;;;;;Y;N;;ВР002029453;КАРНИЗ-ФЛЕКС 1.50.273;;9,92;78,75;N;N;;N;Y;N;N;Y;N;;N;N;Y;N;;;;;;;;1500;N;;;7254;;;;;;;;N;Y;;;N;N;N;3500;2500;;316,86;40102;2790;2012;47200;146,33;146,33;342,6;1262382;564;44,1
6612;молдинг FLEX;;;;2000;;;;1.51.375;;41;;;;;Y;N;;ВР002029528;МОЛДИНГ-ФЛЕКС 1.51.375;;1,13;69,75;N;N;;N;Y;N;N;Y;N;;N;N;N;N;;;;;;;;700;N;;;2270;;;;;;;;N;N;20;;N;N;N;550;550;2000;98,97;12550;870;630;14700;32,57;32,57;106,9;395290;500;5
6613;внешний угол;;;;;407;296;407;4.01.312;;;;;;;N;N;;ВР001005069;;;5,3;32,3;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5804;;;;;;;;N;N;;5898;N;N;N;;;;262,67;33652;2202;1668;43100;99,06;99,06;312,3;941760;231;95
6613;внешний угол;;;;;407;296;407;4.01.312;;;;;;;N;N;;ВР001005069;;;5,3;32,3;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5804;;;;;;;;N;N;;6491;N;N;N;;;;262,67;33652;2202;1668;43100;99,06;99,06;312,3;941760;231;95
6613;внешний угол;;;;;407;296;407;4.01.312;;;;;;;N;N;;ВР001005069;;;5,3;32,3;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5804;;;;;;;;N;N;;6631;N;N;N;;;;262,67;33652;2202;1668;43100;99,06;99,06;312,3;941760;231;95
6614;сандрик;;;;902;;510;;4.89.001;;;;;;;N;N;;ВР002029721;САНДРИК 4.89.001;;0;96;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5029;;;;;;;;N;N;54;;N;N;N;;;;227,63;29163;1909;1445;37200;159,5;159,5;270,7;815990;686;
6615;орнамент;;;;;458;180;;4.99.001;;;;;;;N;N;;ВР002029720;ОРНАМЕНТ 4.99.001;;0;8,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;940;;;;;;;;N;N;42;6614;N;N;N;;;;42,48;5449;355;270;7100;15,98;15,98;50,4;152260;61;
6615;орнамент;;;;;458;180;;4.99.001;;;;;;;N;N;;ВР002029720;ОРНАМЕНТ 4.99.001;;0;8,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;940;;;;;;;;N;N;42;6616;N;N;N;;;;42,48;5449;355;270;7100;15,98;15,98;50,4;152260;61;
6616;орнамент;;;;;52;165;;4.99.002;;;;;;;N;N;;ВР002029719;ОРНАМЕНТ 4.99.002;;0;8,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;431;;;;;;;;N;N;28;6614;N;N;N;;;;19,47;2495;163;125;3200;7,34;7,34;23,1;70170;61;
6616;орнамент;;;;;52;165;;4.99.002;;;;;;;N;N;;ВР002029719;ОРНАМЕНТ 4.99.002;;0;8,5;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;431;;;;;;;;N;N;28;6615;N;N;N;;;;19,47;2495;163;125;3200;7,34;7,34;23,1;70170;61;
6617;внутренний угол;;;;;373;250;375;4.02.221;;;;;;;N;N;;ВР001023617;;;5,3;21,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5161;;;;;;;;N;N;;5887;N;N;N;;;;233,65;29930;1959;1484;38400;88;88;277,8;837610;151;119
6617;внутренний угол;;;;;373;250;375;4.02.221;;;;;;;N;N;;ВР001023617;;;5,3;21,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5161;;;;;;;;N;N;;6484;N;N;N;;;;233,65;29930;1959;1484;38400;88;88;277,8;837610;151;119
6617;внутренний угол;;;;;373;250;375;4.02.221;;;;;;;N;N;;ВР001023617;;;5,3;21,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5161;;;;;;;;N;N;;6639;N;N;N;;;;233,65;29930;1959;1484;38400;88;88;277,8;837610;151;119
6618;внутренний угол;;;;;403;270;402;4.02.321;;;;;;;N;N;;ВР001023618;;;5,4;21,2;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5989;;;;;;;;N;N;;5907;N;N;N;;;;271,14;34726;2274;1722;44500;101,92;101,92;322,5;971770;151;142
6618;внутренний угол;;;;;403;270;402;4.02.321;;;;;;;N;N;;ВР001023618;;;5,4;21,2;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5989;;;;;;;;N;N;;6485;N;N;N;;;;271,14;34726;2274;1722;44500;101,92;101,92;322,5;971770;151;142
6618;внутренний угол;;;;;403;270;402;4.02.321;;;;;;;N;N;;ВР001023618;;;5,4;21,2;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5989;;;;;;;;N;N;;6618;N;N;N;;;;271,14;34726;2274;1722;44500;101,92;101,92;322,5;971770;151;142
6618;внутренний угол;;;;;403;270;402;4.02.321;;;;;;;N;N;;ВР001023618;;;5,4;21,2;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;5989;;;;;;;;N;N;;6463;N;N;N;;;;271,14;34726;2274;1722;44500;101,92;101,92;322,5;971770;151;142
6619;торцевой элемент;;;;;67;137;67;4.34.332;;;;;;;N;N;;ВР001005119;;;5,3;15;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;406;;;;;;;;N;N;;5930;N;N;N;;;;18,39;2360;154;118;3100;6,96;6,96;21,8;66200;107;38
6620;торцевой элемент;;;;;67;124;67;4.34.232;;;;;;;N;N;;ВР001005057;;;5,1;15;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;406;;;;;;;;N;N;;5921;N;N;N;;;;18,39;2360;154;118;3100;6,96;6,96;21,8;66200;107;42
6621;торцевой элемент;;;;;361;251;353;4.01.131;;;;;;;N;N;;ВР001004937;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4308;;;;;;;;N;N;;5889;N;N;N;;;;195,03;24980;1636;1238;32000;73,27;73,27;231,9;699040;229;159
6621;торцевой элемент;;;;;361;251;353;4.01.131;;;;;;;N;N;;ВР001004937;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4308;;;;;;;;N;N;;6478;N;N;N;;;;195,03;24980;1636;1238;32000;73,27;73,27;231,9;699040;229;159
6621;торцевой элемент;;;;;361;251;353;4.01.131;;;;;;;N;N;;ВР001004937;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4308;;;;;;;;N;N;;6486;N;N;N;;;;195,03;24980;1636;1238;32000;73,27;73,27;231,9;699040;229;159
6621;торцевой элемент;;;;;361;251;353;4.01.131;;;;;;;N;N;;ВР001004937;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4308;;;;;;;;N;N;;6621;N;N;N;;;;195,03;24980;1636;1238;32000;73,27;73,27;231,9;699040;229;159
6622;торцевой элемент;;;;;59;112;59;4.34.132;;;;;;;N;N;;ВР001004987;;;5,1;15;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;406;;;;;;;;N;N;;5928;N;N;N;;;;18,39;2360;154;118;3100;6,96;6,96;21,8;66200;107;30
6623;торцевой элемент;;;;;172;173;190;4.32.232;;;;;;;N;N;;ВР001005053;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;1972;;;;;;;;N;N;;5891;N;N;N;;;;89,28;11435;749;568;14700;33,56;33,56;106,1;320400;215;68
6623;торцевой элемент;;;;;172;173;190;4.32.232;;;;;;;N;N;;ВР001005053;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;1972;;;;;;;;N;N;;6502;N;N;N;;;;89,28;11435;749;568;14700;33,56;33,56;106,1;320400;215;68
6623;торцевой элемент;;;;;172;173;190;4.32.232;;;;;;;N;N;;ВР001005053;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;1972;;;;;;;;N;N;;6626;N;N;N;;;;89,28;11435;749;568;14700;33,56;33,56;106,1;320400;215;68
6623;торцевой элемент;;;;;172;173;190;4.32.232;;;;;;;N;N;;ВР001005053;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;1972;;;;;;;;N;N;;6623;N;N;N;;;;89,28;11435;749;568;14700;33,56;33,56;106,1;320400;215;68
6624;торцевой элемент;;;;;360;263;360;4.01.133;;;;;;;N;N;;ВР001004941;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;6552;;;;;;;;N;N;;5892;N;N;N;;;;296,59;37988;2486;1884;48700;111,74;111,74;352,8;1063130;;271
6624;торцевой элемент;;;;;360;263;360;4.01.133;;;;;;;N;N;;ВР001004941;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;6552;;;;;;;;N;N;;6479;N;N;N;;;;296,59;37988;2486;1884;48700;111,74;111,74;352,8;1063130;;271
6624;торцевой элемент;;;;;360;263;360;4.01.133;;;;;;;N;N;;ВР001004941;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;6552;;;;;;;;N;N;;6487;N;N;N;;;;296,59;37988;2486;1884;48700;111,74;111,74;352,8;1063130;;271
6624;торцевой элемент;;;;;360;263;360;4.01.133;;;;;;;N;N;;ВР001004941;;;5,1;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;6552;;;;;;;;N;N;;6624;N;N;N;;;;296,59;37988;2486;1884;48700;111,74;111,74;352,8;1063130;;271
6625;торцевой элемент;;;;;281;276;280;4.01.231;;;;;;;N;N;;ВР001005007;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4034;;;;;;;;N;N;;5888;N;N;N;;;;182,61;23388;1531;1159;29900;68,77;68,77;217,2;654470;215;136
6625;торцевой элемент;;;;;281;276;280;4.01.231;;;;;;;N;N;;ВР001005007;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4034;;;;;;;;N;N;;6480;N;N;N;;;;182,61;23388;1531;1159;29900;68,77;68,77;217,2;654470;215;136
6625;торцевой элемент;;;;;281;276;280;4.01.231;;;;;;;N;N;;ВР001005007;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4034;;;;;;;;N;N;;6488;N;N;N;;;;182,61;23388;1531;1159;29900;68,77;68,77;217,2;654470;215;136
6625;торцевой элемент;;;;;281;276;280;4.01.231;;;;;;;N;N;;ВР001005007;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4034;;;;;;;;N;N;;6625;N;N;N;;;;182,61;23388;1531;1159;29900;68,77;68,77;217,2;654470;215;136
6626;внутренний угол;;;;;287;173;286;4.32.222;;;;;;;N;N;;ВР001005052;;;5,1;18,4;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;5891;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;131;68
6626;внутренний угол;;;;;287;173;286;4.32.222;;;;;;;N;N;;ВР001005052;;;5,1;18,4;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;6502;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;131;68
6626;внутренний угол;;;;;287;173;286;4.32.222;;;;;;;N;N;;ВР001005052;;;5,1;18,4;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;6626;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;131;68
6626;внутренний угол;;;;;287;173;286;4.32.222;;;;;;;N;N;;ВР001005052;;;5,1;18,4;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;6623;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;131;68
6627;торцевой элемент;;;;;281;276;282;4.01.232;;;;;;;N;N;;ВР001005011;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4324;;;;;;;;N;N;;5897;N;N;N;;;;195,69;25076;1641;1243;32000;73,68;73,68;232,8;701690;215;137
6627;торцевой элемент;;;;;281;276;282;4.01.232;;;;;;;N;N;;ВР001005011;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4324;;;;;;;;N;N;;6481;N;N;N;;;;195,69;25076;1641;1243;32000;73,68;73,68;232,8;701690;215;137
6627;торцевой элемент;;;;;281;276;282;4.01.232;;;;;;;N;N;;ВР001005011;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4324;;;;;;;;N;N;;6489;N;N;N;;;;195,69;25076;1641;1243;32000;73,68;73,68;232,8;701690;215;137
6627;торцевой элемент;;;;;281;276;282;4.01.232;;;;;;;N;N;;ВР001005011;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4324;;;;;;;;N;N;;6627;N;N;N;;;;195,69;25076;1641;1243;32000;73,68;73,68;232,8;701690;215;137
6628;внешний угол;;;;;288;173;290;4.32.211;;;;;;;N;N;;ВР001005047;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;5894;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;215;80
6628;внешний угол;;;;;288;173;290;4.32.211;;;;;;;N;N;;ВР001005047;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;6628;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;215;80
6628;внешний угол;;;;;288;173;290;4.32.211;;;;;;;N;N;;ВР001005047;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;6453;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;215;80
6628;внешний угол;;;;;288;173;290;4.32.211;;;;;;;N;N;;ВР001005047;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2985;;;;;;;;N;N;;6546;N;N;N;;;;135,1;17306;1133;859;22300;50,76;50,76;160,7;484570;215;80
6629;торцевой элемент;;;;;305;296;304;4.01.331;;;;;;;N;N;;ВР001005067;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4076;;;;;;;;N;N;;5890;N;N;N;;;;184,49;23637;1547;1172;30300;69,58;69,58;219,6;661530;229;100
6629;торцевой элемент;;;;;305;296;304;4.01.331;;;;;;;N;N;;ВР001005067;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4076;;;;;;;;N;N;;6482;N;N;N;;;;184,49;23637;1547;1172;30300;69,58;69,58;219,6;661530;229;100
6629;торцевой элемент;;;;;305;296;304;4.01.331;;;;;;;N;N;;ВР001005067;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4076;;;;;;;;N;N;;6490;N;N;N;;;;184,49;23637;1547;1172;30300;69,58;69,58;219,6;661530;229;100
6629;торцевой элемент;;;;;305;296;304;4.01.331;;;;;;;N;N;;ВР001005067;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4076;;;;;;;;N;N;;6629;N;N;N;;;;184,49;23637;1547;1172;30300;69,58;69,58;219,6;661530;229;100
6630;торцевой элемент;;;;;100;137;100;4.34.331;;;;;;;N;N;;ВР001005096;;;5,1;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;509;;;;;;;;N;N;;5929;N;N;N;;;;22,96;2955;193;147;3900;9,01;9,01;27,3;82530;215;38
6631;торцевой элемент;;;;;304;296;304;4.01.332;;;;;;;N;N;;ВР001005072;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4388;;;;;;;;N;N;;5898;N;N;N;;;;198,6;25441;1665;1261;32700;74,91;74,91;236,2;711840;229;95
6631;торцевой элемент;;;;;304;296;304;4.01.332;;;;;;;N;N;;ВР001005072;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4388;;;;;;;;N;N;;6613;N;N;N;;;;198,6;25441;1665;1261;32700;74,91;74,91;236,2;711840;229;95
6631;торцевой элемент;;;;;304;296;304;4.01.332;;;;;;;N;N;;ВР001005072;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4388;;;;;;;;N;N;;6491;N;N;N;;;;198,6;25441;1665;1261;32700;74,91;74,91;236,2;711840;229;95
6631;торцевой элемент;;;;;304;296;304;4.01.332;;;;;;;N;N;;ВР001005072;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4388;;;;;;;;N;N;;6631;N;N;N;;;;198,6;25441;1665;1261;32700;74,91;74,91;236,2;711840;229;95
6632;торцевой элемент;;;;;80;145;80;4.33.231;;;;;;;N;N;;ВР001005033;;;5,1;30;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;575;;;;;;;;N;N;;5917;N;N;N;;;;25,92;3339;217;165;4300;9,82;9,82;30,8;93120;214;40
6633;торцевой элемент;;;;;92;162;92;4.33.131;;;;;;;N;N;;ВР001004971;;;5,1;30;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;563;;;;;;;;N;N;;5915;N;N;N;;;;25,45;3262;213;162;4300;9,82;9,82;30,2;91360;214;70
6634;торцевой элемент;;;;;254;198;255;4.31.332;;;;;;;N;N;;ВР001005092;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2634;;;;;;;;N;N;;5903;N;N;N;;;;119,15;15272;999;757;19600;45,03;45,03;141,6;427190;215;69
6634;торцевой элемент;;;;;254;198;255;4.31.332;;;;;;;N;N;;ВР001005092;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2634;;;;;;;;N;N;;6648;N;N;N;;;;119,15;15272;999;757;19600;45,03;45,03;141,6;427190;215;69
6634;торцевой элемент;;;;;254;198;255;4.31.332;;;;;;;N;N;;ВР001005092;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2634;;;;;;;;N;N;;6640;N;N;N;;;;119,15;15272;999;757;19600;45,03;45,03;141,6;427190;215;69
6634;торцевой элемент;;;;;254;198;255;4.31.332;;;;;;;N;N;;ВР001005092;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2634;;;;;;;;N;N;;6634;N;N;N;;;;119,15;15272;999;757;19600;45,03;45,03;141,6;427190;215;69
6635;торцевой элемент;;;;;254;198;254;4.31.331;;;;;;;N;N;;ВР001005088;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;3156;;;;;;;;N;N;;5893;N;N;N;;;;142,81;18304;1198;908;23500;54,03;54,03;169,9;511930;215;69
6635;торцевой элемент;;;;;254;198;254;4.31.331;;;;;;;N;N;;ВР001005088;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;3156;;;;;;;;N;N;;6650;N;N;N;;;;142,81;18304;1198;908;23500;54,03;54,03;169,9;511930;215;69
6635;торцевой элемент;;;;;254;198;254;4.31.331;;;;;;;N;N;;ВР001005088;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;3156;;;;;;;;N;N;;6642;N;N;N;;;;142,81;18304;1198;908;23500;54,03;54,03;169,9;511930;215;69
6635;торцевой элемент;;;;;254;198;254;4.31.331;;;;;;;N;N;;ВР001005088;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;3156;;;;;;;;N;N;;6635;N;N;N;;;;142,81;18304;1198;908;23500;54,03;54,03;169,9;511930;215;69
6636;торцевой элемент;;;;;249;173;249;4.31.231;;;;;;;N;N;;ВР001005027;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2531;;;;;;;;N;N;;5901;N;N;N;;;;114,5;14677;959;727;18800;43,39;43,39;136,1;410420;215;80
6636;торцевой элемент;;;;;249;173;249;4.31.231;;;;;;;N;N;;ВР001005027;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2531;;;;;;;;N;N;;6654;N;N;N;;;;114,5;14677;959;727;18800;43,39;43,39;136,1;410420;215;80
6636;торцевой элемент;;;;;249;173;249;4.31.231;;;;;;;N;N;;ВР001005027;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2531;;;;;;;;N;N;;6644;N;N;N;;;;114,5;14677;959;727;18800;43,39;43,39;136,1;410420;215;80
6636;торцевой элемент;;;;;249;173;249;4.31.231;;;;;;;N;N;;ВР001005027;;;5,3;30,1;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;2531;;;;;;;;N;N;;6636;N;N;N;;;;114,5;14677;959;727;18800;43,39;43,39;136,1;410420;215;80
6637;торцевой элемент;;;;;308;253;307;4.02.131;;;;;;;N;N;;ВР001023605;;;5,3;32;N;N;;N;N;N;N;N;N;;N;N;N;N;;;;;;;;;N;;;4659;;;;;;;;N;N;;5899;N;N;N;;;;210,79;27014;1767;1339;34500;79,41;79,41;250,6;755530;229;127
