IE_XML_ID;IE_NAME;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP167;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
4944;карниз FLEX;2000;;;;1.50.144;82;80;2500;1500;;;;;;Да;;ВР000005898;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1500.00
4945;карниз FLEX;2000;;;;1.50.145;263;91;1500;550;4500;;;;;Да;;ВР000005891;;5;82,8;;;Интерьерный декор;гибкие карнизы;;3980.00
4946;карниз FLEX;2000;;;;1.50.146;74;148;1500;1500;;;;;;Да;;ВР000005915;;5;82,8;;;Интерьерный декор;гибкие карнизы;;2535.00
4947;карниз FLEX;2000;;;;1.50.147;127;173;4500;4500;;;;;;Да;;ВР000005892;;5;82,8;;;Интерьерный декор;гибкие карнизы;;3138.00
4948;карниз FLEX;2000;;;;1.50.148;120;116;3500;3000;;;;;;Да;;ВР000006277;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2667.00
4949;карниз FLEX;2000;;;;1.50.149;188;185;4500;4000;;;;;;Да;;ВР001022450;;;;;;Интерьерный декор;гибкие карнизы;;4042.00
4950;карниз FLEX;2000;;;;1.50.150;40;41;1500;1000;;;;;;Да;;ВР000005844;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1026.00
4951;карниз FLEX;2000;;;;1.50.151;172;144;3500;3500;;;;;;Да;;ВР001022119;;;;;;Интерьерный декор;гибкие карнизы;;4042.00
4952;карниз FLEX;2000;;;;1.50.152;172;155;3500;3500;;;;;;Да;;ВР001022120;;;;;;Интерьерный декор;гибкие карнизы;;4042.00
4953;карниз FLEX;2000;;;;1.50.153;170;160;3000;2500;;;;;;Да;;ВР001022121;;;;;;Интерьерный декор;гибкие карнизы;;4042.00
4954;карниз FLEX;2000;;;;1.50.154;23;23;1000;550;;;;;;Да;;ВР001022868;;;;;;Интерьерный декор;гибкие карнизы;;937.00
4955;карниз FLEX;2000;;;;1.50.155;17;26;550;550;;;;;;Да;;ВР001022867;;;;;;Интерьерный декор;гибкие карнизы;;928.00
4956;карниз FLEX;2000;;;;1.50.156;31;31;550;550;;;;;;Да;;ВР001022866;;;;;;Интерьерный декор;гибкие карнизы;;1032.00
4957;карниз FLEX;2000;;;;1.50.157;31;33;1000;550;;;;;;Да;;ВР001022865;;;;;;Интерьерный декор;гибкие карнизы;;960.00
4958;карниз FLEX;2000;;;;1.50.158;33;33;1000;550;;;;;;Да;;ВР001022864;;;;;;Интерьерный декор;гибкие карнизы;;967.00
4959;карниз FLEX;2000;;;;1.50.159;22;45;1000;550;;;;;;Да;;ВР001022863;;;;;;Интерьерный декор;гибкие карнизы;;995.00
4960;карниз FLEX;2000;;;;1.50.160;70;51;2000;1500;;;;;;Да;;ВР000005849;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1318.00
4961;карниз FLEX;2000;;;;1.50.162;61;84;2000;1500;;;;;;Да;;ВР000005884;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1372.00
4962;карниз FLEX;2000;;;;1.50.163;68;149;2000;2000;;;;;;Да;;ВР000005889;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2634.00
4963;карниз FLEX;2000;;;;1.50.164;123;130;3500;3000;;;;;;Да;;ВР000005886;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2896.00
4964;карниз FLEX;2000;;;;1.50.165;81;82;2500;2000;;;;;;Да;;ВР000005850;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1378.00
4965;карниз FLEX;2000;;;;1.50.166;87;142;2500;2500;;;;;;Да;;ВР000005888;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2792.00
4966;карниз FLEX;2000;;;;1.50.168;119;120;3000;3000;;;;;;Да;;ВР000005893;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2830.00
4967;карниз FLEX;2000;;;;1.50.169;95;102;2500;2000;;;;;;Да;;ВР000006092;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2667.00
4968;карниз FLEX;2000;;;;1.50.170;114;79;2500;2000;;;;;;Да;;ВР000005852;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1515.00
4969;карниз FLEX;2000;;;;1.50.171;30;45;1000;550;;;;;;Да;;ВР001022862;;;;;;Интерьерный декор;гибкие карнизы;;989.00
4970;карниз FLEX;2000;;;;1.50.172;47;44;1500;1000;;;;;;Да;;ВР001022861;;;;;;Интерьерный декор;гибкие карнизы;;1023.00
4971;карниз FLEX;2000;;;;1.50.173;40;55;1500;1000;;;;;;Да;;ВР001022860;;;;;;Интерьерный декор;гибкие карнизы;;1032.00
4972;карниз FLEX;2000;;;;1.50.174;37;62;1500;1000;;;;;;Да;;ВР001022859;;;;;;Интерьерный декор;гибкие карнизы;;1052.00
4973;карниз FLEX;2000;;;;1.50.175;119;134;2500;2000;;;;;;Да;;ВР000005868;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2815.00
4974;карниз FLEX;2000;;;;1.50.176;67;131;1500;2000;;;;;;Да;;ВР000005910;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2576.00
4975;карниз FLEX;2000;;;;1.50.177;55;120;1500;1500;;;;;;Да;;ВР000006276;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1534.00
4976;карниз FLEX;2000;;;;1.50.180;93;121;2500;2000;;;;;;Да;;ВР000005866;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2613.00
4977;карниз FLEX;2000;;;;1.50.181;39;75;1500;1000;;;;;;Да;;ВР001023419;;;;;;Интерьерный декор;гибкие карнизы;;1471.00
4978;карниз FLEX;2000;;;;1.50.182;41;68;1500;1000;;;;;;Да;;ВР001023420;;;;;;Интерьерный декор;гибкие карнизы;;1445.00
4979;карниз FLEX;2000;;;;1.50.183;84;97;2000;1500;;;;;;Да;;ВР001023421;;;;;;Интерьерный декор;гибкие карнизы;;1571.00
4980;карниз FLEX;2000;;;;1.50.184;72;74;2000;1500;;;;;;Да;;ВР001023422;;;;;;Интерьерный декор;гибкие карнизы;;1571.00
4981;карниз FLEX;2000;;;;1.50.185;98;115;2000;1500;;;;;;Да;;ВР001023423;;;;;;Интерьерный декор;гибкие карнизы;;2752.00
4982;карниз FLEX;2000;;;;1.50.186;56;83;1500;1000;;;;;;Да;;ВР001023424;;;;;;Интерьерный декор;гибкие карнизы;;1571.00
4983;карниз FLEX;2000;;;;1.50.187;51;52;1500;1000;;;;;;Да;;ВР001023425;;;;;;Интерьерный декор;гибкие карнизы;;1394.00
4984;карниз FLEX;2000;;;;1.50.188;50;53;1500;1000;;;;;;Да;;ВР001023694;;;;;;Интерьерный декор;гибкие карнизы;;1394.00
4985;карниз FLEX;2000;;;;1.50.190;40;25;1000;550;;;;;;Да;;ВР001024051;;;;;;Интерьерный декор;гибкие карнизы;;1043.00
4986;карниз FLEX;2000;;;;1.50.191;40;25;1000;550;;;;;;Да;;ВР001024052;;;;;;Интерьерный декор;гибкие карнизы;;1021.00
4987;карниз FLEX;2000;;;;1.50.192;70;40;1500;1000;;;;;;Да;;ВР002025146;;;;;;Интерьерный декор;гибкие карнизы;;1421.00
4988;карниз FLEX;2000;;;;1.50.193;55;91;1500;1000;;;;;;Да;;ВР002025143;;;;;;Интерьерный декор;гибкие карнизы;;2510.00
4989;карниз FLEX;2000;;;;1.50.194;51;52;1500;1000;;;;;;Да;;ВР002025138;;;;;;Интерьерный декор;гибкие карнизы;;1353.00
4990;карниз FLEX;2000;;;;1.50.195;55;55;1500;1000;;;;;;Да;;ВР002025295;;;;;;Интерьерный декор;гибкие карнизы;;1471.00
4991;карниз FLEX;2000;;;;1.50.197;76;73;2000;1000;;;;;;Да;;ВР002025292;;;;;;Интерьерный декор;гибкие карнизы;;1571.00
4992;карниз FLEX;2000;;;;1.50.200;55;55;1500;1000;;;;;;Да;;ВР002025311;;;;;;Интерьерный декор;гибкие карнизы;;1394.00
4993;карниз FLEX;2000;;;;1.50.202;103;97;2500;1500;;;;;;Да;;ВР002025340;;;;;;Интерьерный декор;гибкие карнизы;;2510.00
4994;карниз FLEX;2000;;;;1.50.203;115;129;2500;1500;;;;;;Да;;ВР002025342;;4;93;;;Интерьерный декор;гибкие карнизы;;2831.00
4995;карниз FLEX;2000;;;;1.50.209;121;150;4000;3500;;;;;;Да;;ВР000005859;;5;82,8;;;Интерьерный декор;гибкие карнизы;;3258.00
4996;карниз FLEX;2000;;;;1.50.210;121;155;4000;3500;;;;;;Да;;ВР000005860;;5;82,8;;;Интерьерный декор;гибкие карнизы;;3404.00
4997;карниз FLEX;2000;;;;1.50.220;122;127;4000;3500;;;;;;Да;;ВР000005867;;4;72,5;;;Интерьерный декор;гибкие карнизы;;3018.00
4998;карниз FLEX;2000;;;;1.50.221;140;150;4000;3500;;;;;;Да;;ВР000005869;;4;72,5;;;Интерьерный декор;гибкие карнизы;;3536.00
4999;карниз FLEX;2000;;;;1.50.222;161;170;4500;4000;;;;;;Да;;ВР000005870;;5;82,8;;;Интерьерный декор;гибкие карнизы;;3899.00
5000;карниз FLEX;2000;;;;1.50.250;73;164;1500;2000;;;;;;Да;;ВР000005895;;5;82,8;;;Интерьерный декор;гибкие карнизы;;2588.00
5001;карниз FLEX;2000;;;;1.50.251;55;70;1500;1500;;;;;;Да;;ВР000005900;;4;72,5;;;Интерьерный декор;гибкие карнизы;;985.00
5002;карниз FLEX;2000;;;;1.50.252;119;120;3000;2500;;;;;;Да;;ВР000005885;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2976.00
5003;карниз FLEX;2000;;;;1.50.253;66;108;2500;2000;;;;;;Да;;ВР000005896;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1471.00
5004;карниз FLEX;2000;;;;1.50.254;93;130;2500;2000;;;;;;Да;;ВР000005899;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2221.00
5005;карниз FLEX;2000;;;;1.50.255;82;127;3500;3000;;;;;;Да;;ВР000005901;;4;72,5;;;Интерьерный декор;гибкие карнизы;;2500.00
5006;карниз FLEX;2000;;;;1.50.256;134;173;4000;3500;;;;;;Да;;ВР000005902;;5;82,8;;;Интерьерный декор;гибкие карнизы;;2871.00
5007;карниз FLEX;2000;;;;1.50.257;39;39;1000;1000;1000;;;;;Да;;ВР000005903;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1017.00
5008;карниз FLEX;2000;;;;1.50.258;25;27;550;550;;;;;;Да;;ВР000005904;;4;72,5;;;Интерьерный декор;гибкие карнизы;;941.00
5009;карниз FLEX;2000;;;;1.50.259;36;81;1500;1500;;;;;;Да;;ВР000005905;;4;72,5;;;Интерьерный декор;гибкие карнизы;;1349.00
5010;карниз FLEX;2000;;;;1.50.260;133;166;3500;2500;;;;;;Да;;ВР001002940;;;;;;Интерьерный декор;гибкие карнизы;;3485.00
5011;карниз FLEX;1980;;;;1.50.261;102;101;3500;3000;;;;;;Да;;ВР001002929;;;;;;Интерьерный декор;гибкие карнизы;;2583.00
5012;карниз FLEX;2000;;;;1.50.262;50;120;1000;1000;;;;;;Да;;ВР001002939;;;;;;Интерьерный декор;гибкие карнизы;;2900.00
5013;карниз FLEX;2000;;;;1.50.264;170;170;5000;4500;;;;;;Да;;ВР001002938;;5;82,8;;;Интерьерный декор;гибкие карнизы;;3557.00
5014;карниз FLEX;2000;;;;1.50.265;21;115;550;550;2500;;;;;Да;;ВР001008167;;;;;;Интерьерный декор;гибкие карнизы;;1522.00
5015;карниз FLEX;2000;;;;1.50.266;21;75;550;550;1500;;;;;Да;;ВР001008165;;;;карниз гибкий;;Интерьерный декор;гибкие карнизы;;1368.00
5016;карниз FLEX;2000;;;;1.50.267;33;172;550;550;4500;;;;;Да;;ВР001008162;;;;;;Интерьерный декор;гибкие карнизы;;2910.00
5017;карниз FLEX;2000;;;;1.50.268;32;170;550;550;4500;;;;;Да;;ВР001008163;;;;;;Интерьерный декор;гибкие карнизы;;2994.00
5018;карниз FLEX;2000;;;;1.50.269;47;220;550;550;4500;;;;;Да;;ВР001008164;;;;;;Интерьерный декор;гибкие карнизы;;3154.00
5019;карниз FLEX;2000;;;;1.50.270;47;220;550;50;4500;;;;;Да;;ВР001008166;;;;;;Интерьерный декор;гибкие карнизы;;3395.00
5020;молдинг;2000;;;;1.51.311;;86;;;;;;;;Нет;;ВР000001522;;4;72,5;;20;Интерьерный декор;молдинги;;977.00
5021;молдинг;2000;;;;1.51.314;;66;;;;;;;;Нет;;ВР000001642;;4;72,5;;19;Интерьерный декор;молдинги;;591.00
5022;молдинг;2000;;;;1.51.327;;80;;;;;;;;Нет;;ВР000004028;;4;72,5;;21;Интерьерный декор;молдинги;;807.00
5023;молдинг;2000;;;;1.51.301;;42;;;;;;;;Нет;;ВР000001059;;4;72,5;;16;Интерьерный декор;молдинги;;559.00
5024;молдинг;2000;;;;1.51.305;;28;;;;;;;;Нет;;ВР000001062;;4;72,5;;15;Интерьерный декор;молдинги;;487.00
5025;молдинг;2000;;;;1.51.321;;19;;;;;;;;Нет;;ВР000005725;;4;72,5;;9;Интерьерный декор;молдинги;;458.00
5026;молдинг;2000;;;;1.51.400;;44;;;;;;;;Нет;;ВР000005827;;4;72,5;;16;Интерьерный декор;молдинги;;489.00
5027;молдинг;2000;;;;1.51.302;;60;;;;;;;;Нет;;ВР000001060;;4;72,5;;26;Интерьерный декор;молдинги;;625.00
5028;молдинг;2000;;;;1.51.303;;82;;;;;;;;Нет;;ВР000001061;;4;72,5;;20;Интерьерный декор;молдинги;;634.00
5029;молдинг;2000;;;;1.51.304;;51;;;;;;;;Нет;;ВР000001167;;4;72,5;;26;Интерьерный декор;молдинги;;603.00
5030;молдинг;2000;;;;1.51.306;;31;;;;;;;;Нет;;ВР000001064;;4;72,5;;10;Интерьерный декор;молдинги;;500.00
5031;молдинг;2000;;;;1.51.307;;95;;;;;;;;Нет;;ВР000001065;;4;72,5;;26;Интерьерный декор;молдинги;;946.00
5032;молдинг;2000;;;;1.51.324;;54;;;;;;;;Нет;;ВР000002932;;4;72,5;;12;Интерьерный декор;молдинги;;458.00
5033;молдинг;2000;;;;1.51.352;;36;;;;;;;;Нет;;ВР000005503;;4;72,5;;21;Интерьерный декор;молдинги;;566.00
5034;молдинг;2000;;;;1.51.325;;125;;;;;;;;Нет;;ВР000002935;;4;72,5;;15;Интерьерный декор;молдинги;;1009.00
5035;молдинг;2000;;;;1.51.312;;40;;;;;;;;Нет;;ВР000001595;;4;72,5;;19;Интерьерный декор;молдинги;;557.00
5036;молдинг;2000;;;;1.51.332;;50;;;;;;;;Нет;;ВР001023823;;4;72,5;;16;Интерьерный декор;молдинги;;748.00
5037;молдинг;2000;;;;1.51.350;;139;;;;;;;;Нет;;ВР000005488;;4;72,5;;37;Интерьерный декор;молдинги;;1016.00
5038;молдинг;2000;;;;1.51.326;;51;;;;;;;;Нет;;ВР000004305;;4;72,5;;28;Интерьерный декор;молдинги;;583.00
5039;молдинг;2000;;;;1.51.308;;41;;;;;;;;Нет;;ВР000001175;;4;72,5;;20;Интерьерный декор;молдинги;;557.00
5040;молдинг;2000;;;;1.51.309;;74;;;;;;;;Нет;;ВР000001170;;4;72,5;;22;Интерьерный декор;молдинги;;796.00
5041;молдинг;2000;;;;1.51.310;;96;;;;;;;;Нет;;ВР000001183;;4;72,5;;20;Интерьерный декор;молдинги;;946.00
5042;молдинг;2000;;;;1.51.313;;53;;;;;;;;Нет;;ВР000004235;;4;72,5;;20;Интерьерный декор;молдинги;;591.00
5043;молдинг;2000;;;;1.51.315;;75;;;;;;;;Нет;;ВР000001942;;4;72,5;;22;Интерьерный декор;молдинги;;612.00
5044;молдинг;2000;;;;1.51.316;;90;;;;;;;;Нет;;ВР000002045;;4;72,5;;19;Интерьерный декор;молдинги;;566.00
5045;молдинг;2000;;;;1.51.317;;101;;;;;;;;Нет;;ВР000002067;;4;72,5;;20;Интерьерный декор;молдинги;;896.00
5046;молдинг;2000;;;;1.51.318;;65;;;;;;;;Нет;;ВР000002158;;4;72,5;;32;Интерьерный декор;молдинги;;634.00
5047;молдинг;2000;;;;1.51.319;;124;;;;;;;;Нет;;ВР000002566;;4;72,5;;30;Интерьерный декор;молдинги;;1025.00
5048;молдинг;2000;;;;1.51.320;;112;;;;;;;;Нет;;ВР000002330;;4;72,5;;20;Интерьерный декор;молдинги;;977.00
5049;молдинг;2000;;;;1.51.322;;25;;;;;;;;Нет;;ВР001022869;;4;72,5;;13;Интерьерный декор;молдинги;;467.00
5050;молдинг;2000;;;;1.51.328;;47;;;;;;;;Нет;;ВР000005631;;4;72,5;;31;Интерьерный декор;молдинги;;583.00
5051;молдинг;2000;;;;1.51.330;;60;;;;;;;;Нет;;ВР000004389;;4;72,5;;28;Интерьерный декор;молдинги;;615.00
5052;молдинг;2000;;;;1.51.333;;57;;;;;;;;Нет;;ВР000004893;;4;72,5;;27;Интерьерный декор;молдинги;;603.00
5053;молдинг;2000;;;;1.51.340;;78;;;;;;;;Нет;;ВР000002481;;4;72,5;;27;Интерьерный декор;молдинги;;577.00
5054;молдинг;2000;;;;1.51.341;;76;;;;;;;;Нет;;ВР001007514;;4;72,5;;20;Интерьерный декор;молдинги;;808.00
5055;молдинг;2000;;;;1.51.342;;75;;;;;;;;Нет;;ВР001007515;;4;72,5;;16;Интерьерный декор;молдинги;;808.00
5056;молдинг;2000;;;;1.51.343;;75;;;;;;;;Нет;;ВР001007516;;4;72,5;;12;Интерьерный декор;молдинги;;748.00
5057;молдинг;2000;;;;1.51.344;;90;;;;;;;;Нет;;ВР001007518;;4;72,5;;18;Интерьерный декор;молдинги;;808.00
5058;молдинг;2000;;;;1.51.351;;58;;;;;;;;Нет;;ВР000005561;;4;72,5;;29;Интерьерный декор;молдинги;;600.00
5059;молдинг;2000;;;;1.51.380;;220;;;;;;;;Нет;;ВР000004027;;5;82,8;;34;Интерьерный декор;молдинги;;1346.00
5060;молдинг;2000;;;;1.51.401;;22;;;;;;;;Нет;;ВР000005728;;4;72,5;;12;Интерьерный декор;молдинги;;460.00
5061;молдинг;2000;;;;1.51.323;;32;;;;;;;;Нет;;ВР001022870;;;;;10;Интерьерный декор;молдинги;;475.00
5062;молдинг;2000;;;;1.51.339;;56;;;;;;;;Нет;;ВР001023833;;4;72,5;;38;Интерьерный декор;молдинги;;765.00
5063;молдинг;2000;;;;1.51.331;;67;;;;;;;;Нет;;ВР001023821;;4;72,5;;20;Интерьерный декор;молдинги;;722.00
5064;молдинг;2000;;;;1.51.336;;66;;;;;;;;Нет;;ВР001023829;;4;72,5;;12;Интерьерный декор;молдинги;;748.00
5065;молдинг;2000;;;;1.51.334;;33;;;;;;;;Нет;;ВР001023825;;4;72,2;;14;Интерьерный декор;молдинги;;567.00
5066;молдинг;2000;;;;1.51.335;;75;;;;;;;;Нет;;ВР001023827;;4;72,5;;16;Интерьерный декор;молдинги;;625.00
5067;молдинг;2000;;;;1.51.337;;78;;;;;;;;Нет;;ВР001023831;;4;72,5;;14;Интерьерный декор;молдинги;;882.00
5068;молдинг;2000;;;;1.51.348;;49;;;;;;;;Нет;;ВР002025333;;;;;25;Интерьерный декор;молдинги;;591.00
5069;молдинг;2000;;;;1.51.349;;105;;;;;;;;Нет;;ВР002025335;;;;;20;Интерьерный декор;молдинги;;993.00
5070;молдинг;2000;;;;1.51.329;;23;;;;;;;;Нет;;ВР001023819;;;;;12;Интерьерный декор;молдинги;;484.00
5071;молдинг;2000;;;;1.51.347;;91;;;;;;;;Нет;;ВР002025135;;;;;27;Интерьерный декор;молдинги;;930.00
5072;молдинг;2000;;;;1.51.355;;102;;;;;;;;Нет;;ВР002025434;;;;;33;Интерьерный декор;молдинги;;962.00
5073;молдинг;2000;;;;1.51.354;;68;;;;;;;;Нет;;ВР002025432;;;;;26;Интерьерный декор;молдинги;;613.00
5074;молдинг FLEX;2000;;;;1.51.311;;86;550;550;1500;;;;;Да;;ВР000005927;;4;72,5;;20;Интерьерный декор;гибкие молдинги;;1952.00
5075;молдинг FLEX;2000;;;;1.51.314;;66;550;550;1500;;;;;Да;;ВР000005928;;4;72,5;;19;Интерьерный декор;гибкие молдинги;;1182.00
5076;молдинг FLEX;2000;;;;1.51.327;;80;550;550;1000;;;;;Да;;ВР000005938;;4;72,5;;21;Интерьерный декор;гибкие молдинги;;1612.00
