IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP144;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP149;IP_PROP150;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP157;IP_PROP159;IP_PROP160;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP167;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5880;база;1.13.600;;;;;;;;;276;696;278;;;;Нет;;ВР001003800;;;;;Интерьерный декор;составные элементы;;4266.00
5881;ниша;1.61.101;;;;;;;115;;418;758;;;;;Нет;;ВР000001870;;;36,6;;Интерьерный декор;ниши;;2609.00
5882;ниша;1.61.102;;;;;;;115;;655;1135;;;;;Нет;;ВР000002941;;;43,2;;Интерьерный декор;ниши;;3998.00
5883;ниша;1.61.110;;;;;;;;;315;590;115;;;;Нет;;ВР000001869;;;23;;Интерьерный декор;ниши;;2315.00
5884;ниша;1.61.120;;;;;;;;;557;975;175;;;;Нет;;ВР000002942;;;40;;Интерьерный декор;ниши;;4666.00
5885;сандрик;1.63.001;1280;;;;;;57;;;146;;;;;Нет;;ВР002025528;;;;;Интерьерный декор;сандрики;;1347.00
5886;сандрик;1.63.002;1280;;;;;;57;;;146;;;;;Нет;;ВР002025529;;;;;Интерьерный декор;сандрики;;1268.00
5887;карниз;4.02.201;2000;;;;;;;;269;250;;;;;Нет;;ВР001022585;;5;96,6;;Фасадный декор;антаблементы;карнизы;7245.00
5888;карниз;4.01.201;2000;;;;;;;;285;280;;;;;Нет;;ВР001005004;;5;96,6;;Фасадный декор;антаблементы;карнизы;7350.00
5889;карниз;4.01.101;2000;;;;;;;;355;250;;;;;Нет;;ВР001004934;;5;96,6;;Фасадный декор;антаблементы;карнизы;6300.00
5890;карниз;4.01.301;2000;;;;;;;;305;298;;;;;Нет;;ВР001005064;;5;96,6;;Фасадный декор;антаблементы;карнизы;6825.00
5891;карниз;4.32.202;2000;;;;;;;;192;174;;;;;Нет;;ВР001005050;;5;82,8;;Фасадный декор;антаблементы;карнизы;5250.00
5892;карниз;4.01.103;2000;;;;;;;;360;265;;;;;Нет;;ВР001004938;;;;;Фасадный декор;антаблементы;карнизы;9450.00
5893;карниз;4.31.301;2000;;;;;;;;254;200;;;;;Нет;;ВР001005085;;5;96,6;;Фасадный декор;антаблементы;карнизы;6300.00
5894;карниз;4.32.201;2000;;;;;;;;191;174;;;;;Нет;;ВР001005046;;5;96,6;;Фасадный декор;антаблементы;карнизы;5250.00
5895;карниз;4.81.002;2000;;;;;;;;108;365;;;;;Нет;;ВР001004998;;5;96,6;;Фасадный декор;антаблементы;карнизы;4725.00
5896;карниз;4.32.302;2000;;;;;;;;204;193;;;;;Нет;;ВР001005112;;5;96,6;;Фасадный декор;антаблементы;карнизы;4830.00
5897;карниз;4.01.202;2000;;;;;;;;283;282;;;;;Нет;;ВР001005008;;5;96,6;;Фасадный декор;антаблементы;карнизы;7875.00
5898;карниз;4.01.302;2000;;;;;;;;304;296;;;;;Нет;;ВР001005068;;5;96,6;;Фасадный декор;антаблементы;карнизы;7350.00
5899;карниз;4.02.101;2000;;;;;;;;308;261;;;;;Нет;;ВР001022586;;5;96,6;;Фасадный декор;антаблементы;карнизы;7875.00
5900;карниз;4.31.101;2000;;;;;;;;311;185;;;;;Нет;;ВР001004957;;5;96,6;;Фасадный декор;антаблементы;карнизы;8190.00
5901;карниз;4.31.201;2000;;;;;;;;251;172;;;;;Нет;;ВР001005024;;5;82,8;;Фасадный декор;антаблементы;карнизы;5250.00
5902;карниз;4.31.202;2000;;;;;;;;250;172;;;;;Нет;;ВР001005028;;5;82,8;;Фасадный декор;антаблементы;карнизы;5775.00
5903;карниз;4.31.302;2000;;;;;;;;255;200;;;;;Нет;;ВР001005089;;5;96,6;;Фасадный декор;антаблементы;карнизы;5250.00
5904;карниз;4.32.101;2000;;;;;;;;204;169;;;;;Нет;;ВР001004976;;5;96,6;;Фасадный декор;антаблементы;карнизы;4200.00
5905;карниз;4.32.301;2000;;;;;;;;204;194;;;;;Нет;;ВР001005108;;5;82,8;;Фасадный декор;антаблементы;карнизы;5250.00
5906;карниз;4.81.001;2000;;;;;;;;97;291;;;;;Нет;;ВР001004994;;5;96,6;;Фасадный декор;антаблементы;карнизы;3885.00
5907;карниз;4.02.301;2000;;;;;;;;293;268;;;;;Нет;;ВР001022580;;;;;Фасадный декор;антаблементы;карнизы;7875.00
5908;фриз;4.03.101;2020;;;;;;;;30;243;;;;;Нет;;ВР001004944;;5;96,6;;Фасадный декор;антаблементы;фризы;3675.00
5909;фриз;4.03.102;2010;;;;;;;;70;236;;;;;Нет;;ВР001022588;;5;96,6;;Фасадный декор;антаблементы;фризы;3570.00
5910;фриз;4.03.201;2010;;;;;;;;30;218;;;;;Нет;;ВР001005012;;5;96,6;;Фасадный декор;антаблементы;фризы;2625.00
5911;фриз;4.03.202;2010;;;;;;;;62;192;;;;;Нет;;ВР001022584;;5;96,6;;Фасадный декор;антаблементы;фризы;2940.00
5912;фриз;4.03.301;2010;;;;;;;;43;198;;;;;Нет;;ВР001005074;;5;96,6;;Фасадный декор;антаблементы;фризы;1890.00
5913;фриз;4.33.301;2010;;;;;;;;83;129;;;;;Нет;;ВР001005093;;5;96,6;;Фасадный декор;антаблементы;фризы;1890.00
5914;фриз;4.03.302;2010;;;;;;;;74;170;;;;;Нет;;ВР001022581;;5;96,6;;Фасадный декор;антаблементы;фризы;2940.00
5915;фриз;4.33.101;2010;;;;;;;;92;166;;;;;Нет;;ВР001004970;;5;96,6;;Фасадный декор;антаблементы;фризы;3150.00
5916;фриз;4.33.102;2010;;;;;;;;42;164;;;;;Нет;;ВР001004984;;5;96,6;;Фасадный декор;антаблементы;фризы;1575.00
5917;фриз;4.33.201;2010;;;;;;;;80;145;;;;;Нет;;ВР001005032;;5;96,6;;Фасадный декор;антаблементы;фризы;3675.00
5918;фриз;4.33.202;2010;;;;;;;;42;146;;;;;Нет;;ВР001005054;;5;96,6;;Фасадный декор;антаблементы;фризы;1995.00
5919;архитрав;4.04.201;2010;;;;;;;;70;188;;;;;Нет;;ВР001005014;;5;96,6;;Фасадный декор;антаблементы;архитравы;2625.00
5920;архитрав;4.34.201;2010;;;;;;;;109;124;;;;;Нет;;ВР001005034;;5;82,8;;Фасадный декор;антаблементы;архитравы;2415.00
5921;архитрав;4.34.202;2010;;;;;;;;68;138;;;;;Нет;;ВР001005056;;5;82,8;;Фасадный декор;антаблементы;архитравы;2100.00
5922;архитрав;4.04.101;2010;;;;;;;;56;167;;;;;Нет;;ВР001004942;;5;96,6;;Фасадный декор;антаблементы;архитравы;2100.00
5923;архитрав;4.04.102;2010;;;;;;;;90;152;;;;;Нет;;ВР001022587;;5;96,6;;Фасадный декор;антаблементы;архитравы;2835.00
5924;архитрав;4.04.202;2010;;;;;;;;97;168;;;;;Нет;;ВР001022583;;5;82,8;;Фасадный декор;антаблементы;архитравы;3360.00
5925;архитрав;4.04.301;2010;;;;;;;;66;207;;;;;Нет;;ВР001005071;;5;96,6;;Фасадный декор;антаблементы;архитравы;1995.00
5926;архитрав;4.04.302;2010;;;;;;;;95;172;;;;;Нет;;ВР001022582;;5;82,8;;Фасадный декор;антаблементы;архитравы;3360.00
5927;архитрав;4.34.101;2010;;;;;;;;109;113;;;;;Нет;;ВР001004968;;5;82,8;;Фасадный декор;антаблементы;архитравы;3150.00
5928;архитрав;4.34.102;2010;;;;;;;;59;113;;;;;Нет;;ВР001004986;;5;82,8;;Фасадный декор;антаблементы;архитравы;1890.00
5929;архитрав;4.34.301;2010;;;;;;;;100;137;;;;;Нет;;ВР001005095;;5;82,8;;Фасадный декор;антаблементы;архитравы;2625.00
5930;архитрав;4.34.302;2010;;;;;;;;67;125;;;;;Нет;;ВР001005118;;5;82,8;;Фасадный декор;антаблементы;архитравы;1890.00
5931;балясина;4.71.101;;;;;;;;;120;785;120;;;;Нет;;ВР001022924;;8;;;Фасадный декор;балюстрады;балясины;1575.00
5932;балясина;4.71.201;;;;;;;;;90;789;90;;;;Нет;;ВР001023164;;;;;Фасадный декор;балюстрады;балясины;1365.00
5933;столб;4.75.101;;;;;;;;;220;1020;220;;;;Нет;;ВР001023167;;;75;;Фасадный декор;балюстрады;столбы;5250.00
5934;столб;4.75.201;;;;;;;;;180;1020;180;;;;Нет;;ВР001023168;;;;;Фасадный декор;балюстрады;столбы;4200.00
5935;крышка (пирамида);4.76.101;;;;;;;;;270;83;270;;;;Нет;;ВР001023169;;4;;;Фасадный декор;балюстрады;крышки столба;840.00
5936;крышка (пирамида);4.76.201;;;;;;;;;220;70;220;;;;Нет;;ВР001023170;;;;;Фасадный декор;балюстрады;крышки столба;473.00
5937;крышка столба (плоская);4.73.101;;;;;;;;;268;55;268;;;;Нет;;ВР002025317;;;;;Фасадный декор;балюстрады;крышки столба;683.00
5938;крышка столба (плоская);4.73.201;;;;;;;;;220;50;220;;;;Нет;;ВР002025318;;;;;Фасадный декор;балюстрады;крышки столба;525.00
5939;крышка (шар);4.77.101;;;;;;;;;;235;;;;180;Нет;;ВР001023309;;;;;Фасадный декор;балюстрады;крышки столба;840.00
5940;крышка (шар);4.77.201;;;;;;;;;;196;;;;150;Нет;;ВР001023310;;;;;Фасадный декор;балюстрады;крышки столба;683.00
5941;основание;4.74.101;3010;;;;;;;;180;100;;;;;Нет;;ВР001022926;;10;95;;Фасадный декор;балюстрады;основания;8925.00
5942;основание;4.74.201;3010;;;;;;;;140;88;;;;;Нет;;ВР001023165;;;;;Фасадный декор;балюстрады;основания;7350.00
5943;поручень;4.72.101;3010;;;;;;;;190;110;;;;;Нет;;ВР001022925;;10;;;Фасадный декор;балюстрады;поручни;7665.00
5944;поручень;4.72.201;3010;;;;;;;;21;102;;;;;Нет;;ВР001023166;;;;;Фасадный декор;балюстрады;поручни;6825.00
5945;наличник;4.84.001;2010;;;;;;;;182;;50;;;;Нет;;ВР001004990;;5;82,8;;Фасадный декор;оконные обрамления;наличники;2625.00
5946;наличник;4.84.002;2310;;;;;;;;160;;41;;;;Нет;;ВР001022044;;5;82,8;;Фасадный декор;оконные обрамления;наличники;2264.00
5947;наличник;4.84.003;2310;;;;;;;;140;;38;;;;Нет;;ВР001022045;;5;82,8;;Фасадный декор;оконные обрамления;наличники;1746.00
5948;наличник;4.84.051;2310;;;;;;;;183;;50;;;;Нет;;ВР001023652;;;;;Фасадный декор;оконные обрамления;наличники;2730.00
5949;наличник;4.84.052;2010;;;;;;;;160;;40;;;;Нет;;ВР001023653;;5;82,8;;Фасадный декор;оконные обрамления;наличники;2161.00
5950;наличник;4.84.053;2010;;;;;;;;140;;37;;;;Нет;;ВР001023654;;5;82,8;;Фасадный декор;оконные обрамления;наличники;1649.00
5951;арочное обрамление;4.87.031;;;;;;;;;;;50;;;;Нет;;ВР001022561;750;;;;Фасадный декор;оконные обрамления;арочные обрамления;2415.00
5952;арочное обрамление;4.87.032;;;;;;;;;;;40;;;;Нет;;ВР001022558;700;;;;Фасадный декор;оконные обрамления;арочные обрамления;1943.00
5953;арочное обрамление;4.87.033;;;;;;;;;;;37;;;;Нет;;ВР001022555;600;;;;Фасадный декор;оконные обрамления;арочные обрамления;1260.00
5954;замковый камень;4.85.001;;;;;;;;;282;295;65;;;;Нет;;ВР001004993;;;12;;Фасадный декор;оконные обрамления;замковые камни;714.00
5955;замковый камень;4.85.002;;;;;;;;;234;222;68;;;;Нет;;ВР001022061;;;12;;Фасадный декор;оконные обрамления;замковые камни;630.00
5956;замковый камень;4.85.003;;;;;;;;;212;200;54;;;;Нет;;ВР001022062;;;12;;Фасадный декор;оконные обрамления;замковые камни;630.00
5957;подоконный элемент;4.82.001;2010;;;;;;;;;160;101;;;;Нет;;ВР001004991;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;3150.00
5958;подоконный элемент;4.82.002;2010;;;;;;;;;126;95;;;;Нет;;ВР001022047;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;2100.00
5959;подоконный элемент;4.82.003;2010;;;;;;;;;111;87;;;;Нет;;ВР001022046;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;2100.00
5960;подоконный элемент;4.82.101;2010;;;;;;;;;105;48;;;;Нет;;ВР001004973;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;1523.00
5961;подоконный элемент;4.82.201;2010;;;;;;;;;95;60;;;;Нет;;ВР001005044;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;1575.00
5962;подоконный элемент;4.82.202;2010;;;;;;;;;95;53;;;;Нет;;ВР001005062;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;1575.00
5963;подоконный элемент;4.82.301;2010;;;;;;;;;110;63;;;;Нет;;ВР001005107;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;1575.00
5964;подоконный элемент;4.82.302;2010;;;;;;;;;110;54;;;;Нет;;ВР001005125;;5;82,8;;Фасадный декор;оконные обрамления;подоконные элементы;1575.00
5965;кронштейн-пьедестал;4.83.101;;;;;;;;;394;274;197;;;;Нет;;ВР001004972;;;40;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1680.00
5966;кронштейн-пьедестал;4.83.102;;;;;;;;;357;240;128;;;;Нет;;ВР001004989;;;40;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1024.00
5967;кронштейн-пьедестал;4.83.201;;;;;;;;;393;275;195;;;;Нет;;ВР001005045;;;40;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1155.00
5968;кронштейн-пьедестал;4.83.202;;;;;;;;;356;262;134;;;;Нет;;ВР001005063;;;40;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1182.00
5969;кронштейн-пьедестал;4.83.301;;;;;;;;;366;272;180;;;;Нет;;ВР001005105;;;40;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;1050.00
5970;кронштейн-пьедестал;4.83.302;;;;;;;;;335;270;129;;;;Нет;;ВР001005126;;;40;;Фасадный декор;оконные обрамления;кронштейны-пьедесталы;945.00
5971;руст;4.86.003;;;;;;;;;374;250;40;;;;Нет;;ВР001024402;;;;;Фасадный декор;русты;;683.00
5972;руст;4.86.004;;;;;;;;;250;250;40;;;;Нет;;ВР001024403;;;;;Фасадный декор;русты;;420.00
5973;руст;4.86.005;;;;;;;;;360;290;42;;;;Нет;;ВР002025465;;25;60;;Фасадный декор;русты;;683.00
5974;руст;4.86.001;;;;;;;;;556;290;41;;;;Нет;;ВР001005002;;6;48;;Фасадный декор;русты;;1155.00
5975;руст;4.86.002;;;;;;;;;548;215;38;;;;Нет;;ВР001005003;;6;48;;Фасадный декор;русты;;735.00
5982;угловой элемент;1.52.361;;;;;;;29;;288;288;;;;;Нет;;ВР002025527;;4;24;;Интерьерный декор;угловые элементы;;410.00
5983;база;4.17.302;;;;;;;;;372;165;185;;;;Нет;;ВР001005079;;7;48,3;;Фасадный декор;составные элементы;;1470.00
5984;база;4.53.201;;;;;;;;;252;121;81;;;;Нет;;ВР001005061;;7;48,3;;Фасадный декор;составные элементы;;552.00
5985;база;4.53.301;;;;;;;;;225;108;75;;;;Нет;;ВР001005123;;7;48,3;;Фасадный декор;составные элементы;;394.00
5986;база;4.17.101;;;;;;;;;440;180;220;;;;Нет;;ВР001004952;;7;48,3;;Фасадный декор;составные элементы;;1470.00
5987;база;4.17.201;;;;;;;;;411;170;206;;;;Нет;;ВР001005018;;7;48,3;;Фасадный декор;составные элементы;;1470.00
5988;база;4.17.202;;;;;;;;;410;172;209;;;;Нет;;ВР001005019;;7;48,3;;Фасадный декор;составные элементы;;1050.00
5989;база;4.17.301;;;;;;;;;370;162;186;;;;Нет;;ВР001005078;;7;48,3;;Фасадный декор;составные элементы;;1155.00
5990;база;4.23.101;;;;;;;;;407;181;125;;;;Нет;;ВР001022016;;7;48,3;;Фасадный декор;составные элементы;;1103.00
5991;база;4.23.201;;;;;;;;;376;172;119;;;;Нет;;ВР001022017;;7;48;;Фасадный декор;составные элементы;;1103.00
5992;база;4.23.301;;;;;;;;;351;160;115;;;;Нет;;ВР001022018;;7;48,3;;Фасадный декор;составные элементы;;1103.00
5993;база;4.43.101;;;;;;;;;296;120;291;;;;Нет;;ВР001004966;;7;48,3;;Фасадный декор;составные элементы;;1317.00
5994;база;4.43.201;;;;;;;;;273;115;271;;;;Нет;;ВР001005042;;7;48,3;;Фасадный декор;составные элементы;;1213.00
5995;база;4.43.202;;;;;;;;;270;117;270;;;;Нет;;ВР001005043;;7;48,3;;Фасадный декор;составные элементы;;1386.00
5996;база;4.43.301;;;;;;;;;242;109;244;;;;Нет;;ВР001005099;;7;48,3;;Фасадный декор;составные элементы;;1386.00
5997;база;4.43.302;;;;;;;;;241;109;244;;;;Нет;;ВР001005100;;7;48,3;;Фасадный декор;составные элементы;;1386.00
5998;база;4.47.101;;;;;;;;;292;121;147;;;;Нет;;ВР001004963;;7;48,3;;Фасадный декор;составные элементы;;599.00
5999;база;4.47.201;;;;;;;;;271;115;;;;;Нет;;ВР001005038;137;7;48,3;;Фасадный декор;составные элементы;;552.00
6000;база;4.47.202;;;;;;;;;270;117;135;;;;Нет;;ВР001005039;;7;48,3;;Фасадный декор;составные элементы;;630.00
6001;база;4.47.301;;;;;;;;;244;111;122;;;;Нет;;ВР001005103;;7;48,3;;Фасадный декор;составные элементы;;630.00
6002;база;4.47.302;;;;;;;;;243;111;122;;;;Нет;;ВР001005104;;7;48,3;;Фасадный декор;составные элементы;;630.00
6003;база;4.53.101;;;;;;;;;260;120;80;;;;Нет;;ВР001004983;;7;48,3;;Фасадный декор;составные элементы;;473.00
6004;база;4.53.302;;;;;;;;;225;108;76;;;;Нет;;ВР001005124;;7;48,3;;Фасадный декор;составные элементы;;394.00
6005;база;4.13.101;;;;;;;;;440;180;437;;;;Нет;;ВР001004956;;7;48,3;;Фасадный декор;составные элементы;;3234.00
6006;база;4.13.201;;;;;;;;;412;171;411;;;;Нет;;ВР001005022;;7;48,3;;Фасадный декор;составные элементы;;3234.00
6007;база;4.13.202;;;;;;;;;415;171;410;;;;Нет;;ВР001005023;;7;48,3;;Фасадный декор;составные элементы;;2310.00
6008;база;4.13.301;;;;;;;;;374;166;370;;;;Нет;;ВР001005082;;7;48,3;;Фасадный декор;составные элементы;;2541.00
6009;база;4.13.302;;;;;;;;;372;164;370;;;;Нет;;ВР001005083;;7;48,3;;Фасадный декор;составные элементы;;3234.00
6010;база;4.17.002;;;;;;;;;507;217;253;;;;Нет;;ВР002025407;;;;;Фасадный декор;составные элементы;;1995.00
6011;база;4.17.001;;;;;;;;;482;199;242;;;;Нет;;ВР002025167;;;;;Фасадный декор;составные элементы;;1785.00
6012;капитель;4.51.301;;;;;;;;;273;208;100;;;;Нет;;ВР001005120;;7;34;;Фасадный декор;составные элементы;;630.00
6013;капитель;4.15.101;;;;;;;;;409;180;206;;;;Нет;;ВР001004949;;7;40;;Фасадный декор;составные элементы;;1418.00
6014;капитель;4.15.201;;;;;;;;;430;164;184;;;;Нет;;ВР001005016;;7;40;;Фасадный декор;составные элементы;;1260.00
6015;капитель;4.15.301;;;;;;;;;397;310;206;;;;Нет;;ВР001005076;;7;40;;Фасадный декор;составные элементы;;1785.00
6016;капитель;4.21.101;;;;;;;;;407;181;124;;;;Нет;;ВР001022010;;7;40;;Фасадный декор;составные элементы;;1103.00
6017;капитель;4.21.201;;;;;;;;;446;163;97;;;;Нет;;ВР001022011;;7;40;;Фасадный декор;составные элементы;;1103.00
6018;капитель;4.21.301;;;;;;;;;419;316;152;;;;Нет;;ВР001022012;;7;40;;Фасадный декор;составные элементы;;1575.00
6019;капитель;4.41.101;;;;;;;;;270;127;273;;;;Нет;;ВР001004964;;7;34;;Фасадный декор;составные элементы;;1837.00
6020;капитель;4.41.201;;;;;;;;;244;116;292;;;;Нет;;ВР001005040;;7;34;;Фасадный декор;составные элементы;;1213.00
6021;капитель;4.41.301;;;;;;;;;266;208;264;;;;Нет;;ВР001005097;;7;34;;Фасадный декор;составные элементы;;1386.00
6022;капитель;4.45.101;;;;;;;;;275;127;137;;;;Нет;;ВР001004961;;7;34;;Фасадный декор;составные элементы;;835.00
6023;капитель;4.45.201;;;;;;;;;294;117;122;;;;Нет;;ВР001005036;;7;34;;Фасадный декор;составные элементы;;552.00
6024;капитель;4.45.301;;;;;;;;;264;208;132;;;;Нет;;ВР001005101;;7;34;;Фасадный декор;составные элементы;;630.00
6025;капитель;4.51.101;;;;;;;;;262;125;80;;;;Нет;;ВР001004980;;7;34;;Фасадный декор;составные элементы;;473.00
6026;капитель;4.51.201;;;;;;;;;306;116;68;;;;Нет;;ВР001005058;;7;40;;Фасадный декор;составные элементы;;473.00
6027;капитель;4.11.101;;;;;;;;;407;180;408;;;;Нет;;ВР001004953;;7;40;;Фасадный декор;составные элементы;;3119.00
6028;капитель;4.11.201;;;;;;;;;364;164;430;;;;Нет;;ВР001005020;;7;40;;Фасадный декор;составные элементы;;2772.00
6029;капитель;4.11.301;;;;;;;;;409;313;396;;;;Нет;;ВР001005080;;7;40;;Фасадный декор;составные элементы;;3927.00
6030;капитель;4.15.102;;;;;;;;;544;272;240;;;;Нет;;ВР002025160;;7;40;;Фасадный декор;составные элементы;;2363.00
6031;регул;4.37.101;120;;;;;;;;;19;8;;;;Нет;;ВР001004975;;2;;;Фасадный декор;накладные элементы;;137.00
6032;регул;4.07.101;164;;;;;;;;;29;12;;;;Нет;;ВР001004948;;2;;;Фасадный декор;накладные элементы;;137.00
6033;мутул;4.05.102;127;;;;;;;;;190;58;;;;Нет;;ВР001022589;;3;;;Фасадный декор;накладные элементы;;709.00
6034;мутул;4.35.102;;;;;;;;;;;;;;;Нет;;ВР001004988;;3;;;Фасадный декор;накладные элементы;;210.00
6035;мутул;4.35.101;132;;;;;;;;;141;41;;;;Нет;;ВР001004974;;3;;;Фасадный декор;накладные элементы;;273.00
6036;мутул;4.05.101;213;;;;;;;;;190;62;;;;Нет;;ВР001004947;;3;;;Фасадный декор;накладные элементы;;756.00
6037;модильон;4.08.301;;;;;;;;;88;127;56;;;;Нет;;ВР001005084;;3;;;Фасадный декор;накладные элементы;;221.00
6038;модильон;4.08.302;;;;;;;;;84;88;46;;;;Нет;;ВР001022579;;3;;;Фасадный декор;накладные элементы;;137.00
6039;модильон;4.38.301;;;;;;;;;58;83;34;;;;Нет;;ВР001005106;;3;;;Фасадный декор;накладные элементы;;137.00
6040;модильон;4.38.302;;;;;;;;;56;67;34;;;;Нет;;ВР001005127;;3;;;Фасадный декор;накладные элементы;;137.00
6041;триглиф;4.36.101;;;;;;;;;120;163;9;;;;Нет;;ВР001004967;;5;;;Фасадный декор;накладные элементы;;189.00
6042;триглиф;4.06.101;;;;;;;;;244;168;12;;;;Нет;;ВР001004946;;5;;;Фасадный декор;накладные элементы;;399.00
6043;ствол;4.52.102;;;;;;;;;210;1520;54;;;;Нет;;ВР001004982;;7;83;;Фасадный декор;составные элементы;;2100.00
6044;ствол;4.52.301;;;;;;;;;187;1455;57;;;;Нет;;ВР001005121;;7;83;;Фасадный декор;составные элементы;;1575.00
6045;ствол;4.16.101;;;;;;;;;330;2300;166;;;;Нет;;ВР001004950;;7;83;;Фасадный декор;составные элементы;;8400.00
6046;ствол;4.16.102;;;;;;;;;330;2303;166;;;;Нет;;ВР001004951;;7;83;;Фасадный декор;составные элементы;;5250.00
6047;ствол;4.16.201;;;;;;;;;297;2395;148;;;;Нет;;ВР001005017;;7;83;;Фасадный декор;составные элементы;;6825.00
6048;ствол;4.16.202;;;;;;;;;295;2399;148;;;;Нет;;ВР001022042;;7;83;;Фасадный декор;составные элементы;;6300.00
6049;ствол;4.16.301;;;;;;;;;273;2212;135;;;;Нет;;ВР001005077;;7;83;;Фасадный декор;составные элементы;;5250.00
6050;ствол;4.22.101;;;;;;;;;334;2310;88;;;;Нет;;ВР001022013;;7;83;;Фасадный декор;составные элементы;;5250.00
6051;ствол;4.22.102;;;;;;;;;334;2310;88;;;;Нет;;ВР001022039;;7;83;;Фасадный декор;составные элементы;;4725.00
6052;ствол;4.22.201;;;;;;;;;260;2350;62;;;;Нет;;ВР001022014;;7;103;;Фасадный декор;составные элементы;;4725.00
6053;ствол;4.22.202;;;;;;;;;260;2349;62;;;;Нет;;ВР001022040;;7;83;;Фасадный декор;составные элементы;;4725.00
6054;ствол;4.22.301;;;;;;;;;294;2200;86;;;;Нет;;ВР001022015;;7;83;;Фасадный декор;составные элементы;;4830.00
6055;ствол;4.22.302;;;;;;;;;294;2200;86;;;;Нет;;ВР001022041;;7;83;;Фасадный декор;составные элементы;;4200.00
6056;ствол;4.42.101;;;;;;;;;218;1520;222;;;;Нет;;ВР001004965;;7;20;;Фасадный декор;составные элементы;;5082.00
6057;ствол;4.42.201;;;;;;;;;197;1578;198;;;;Нет;;ВР001005041;;;;;Фасадный декор;составные элементы;;4158.00
6058;ствол;4.42.301;;;;;;;;;181;1458;175;;;;Нет;;ВР001005098;;7;20;;Фасадный декор;составные элементы;;3465.00
6059;ствол;4.46.101;;;;;;;;;219;1520;111;;;;Нет;;ВР001004962;;7;83;;Фасадный декор;составные элементы;;2310.00
6060;ствол;4.46.201;;;;;;;;;199;1580;99;;;;Нет;;ВР001005037;;7;83;;Фасадный декор;составные элементы;;1890.00
6061;ствол;4.46.301;;;;;;;;;184;1460;89;;;;Нет;;ВР001005102;;7;83;;Фасадный декор;составные элементы;;1575.00
6062;ствол;4.52.101;;;;;;;;;208;1520;55;;;;Нет;;ВР001004981;;7;83;;Фасадный декор;составные элементы;;2100.00
6063;ствол;4.52.201;;;;;;;;;175;2000;42;;;;Нет;;ВР001005059;;7;83;;Фасадный декор;составные элементы;;2100.00
6064;ствол;4.52.202;;;;;;;;;176;2020;42;;;;Нет;;ВР001005060;;7;83;;Фасадный декор;составные элементы;;2520.00
6065;ствол;4.52.302;;;;;;;;;186;1454;56;;;;Нет;;ВР001005122;;7;83;;Фасадный декор;составные элементы;;1260.00
6066;верхний фрагмент ствола;4.16.001;;;;;;;;;362;350;180;;;;Нет;;ВР002025163;;;;;Фасадный декор;составные элементы;;2310.00
6067;фрагмент ствола;4.16.002;;;;;;;;;362;700;180;;;;Нет;;ВР002025404;;;;;Фасадный декор;составные элементы;;2363.00
6068;ствол;4.12.301;;;;;;;;;;2212;;;;273;Нет;;ВР001005081;;7;20;;Фасадный декор;составные элементы;;11550.00
6069;ствол;4.12.101;;;;;;;;;;2303;;;;330;Нет;;ВР001004954;;7;20;;Фасадный декор;составные элементы;;18480.00
6070;ствол;4.12.102;;;;;;;;;;2303;;;;330;Нет;;ВР001004955;;7;20;;Фасадный декор;составные элементы;;11550.00
6071;ствол;4.12.202;;;;;;;;;;2399;;;;295;Нет;;ВР001022043;;7;83;;Фасадный декор;составные элементы;;13860.00
6072;ствол;4.12.201;;;;;;;;;;2395;;;;297;Нет;;ВР001005021;;7;20;;Фасадный декор;составные элементы;;15015.00
6073;колонна;4.30.301;;;;;;;;;409;2689;396;;;;Нет;6029;;;;;;Фасадный декор;колонны;колонны;18711.00
6073;колонна;4.30.301;;;;;;;;;409;2689;396;;;;Нет;6068;;;;;;Фасадный декор;колонны;колонны;18711.00
6073;колонна;4.30.301;;;;;;;;;409;2689;396;;;;Нет;6009;;;;;;Фасадный декор;колонны;колонны;18711.00
6074;колонна;4.30.201;;;;;;;;;415;2730;430;;;;Нет;6028;;;;;;Фасадный декор;колонны;колонны;20097.00
6074;колонна;4.30.201;;;;;;;;;415;2730;430;;;;Нет;6072;;;;;;Фасадный декор;колонны;колонны;20097.00
6074;колонна;4.30.201;;;;;;;;;415;2730;430;;;;Нет;6007;;;;;;Фасадный декор;колонны;колонны;20097.00
