IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP143;IP_PROP145;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP162;IP_PROP149;IP_PROP146;IP_PROP147;IP_PROP148;CV_PRICE_1;IC_GROUP0;IC_GROUP1;IC_GROUP2
69874;молдинг 1.51.502;1.51.502;Нет;ВР099021451;2000;;;;;163;;;;;;35;;;;1838.00;Интерьерный декор;молдинги;
69875;молдинг 1.51.503;1.51.503;Нет;ВР099021998;2030;;;;;80;;;;;;15;;;;1297.00;Интерьерный декор;молдинги;
69876;молдинг 1.51.504;1.51.504;Нет;ВР099021960;2040;;;;;50;;;;;;17;;;;825.00;Интерьерный декор;молдинги;
69877;молдинг 1.51.510;1.51.510;Нет;ВР099021962;2040;;;;;120;;;;;;16;;;;1407.00;Интерьерный декор;молдинги;
69878;молдинг 1.51.518;1.51.518;Нет;ВР099021932;2040;;;;;260;;;;;;33;;;;4272.00;Интерьерный декор;молдинги;
69879;молдинг 1.51.513;1.51.513;Нет;ВР099021901;2000;;;;;121;;;;;;60;;;;1669.00;Интерьерный декор;молдинги;
69890;декоративная панель 1.59.501;1.59.501;Нет;ВР099021536;;350;400;;;;;;;;;52;;;;1183.00;Интерьерный декор;декоративные панели;
69891;декоративная панель 1.59.503;1.59.503;Нет;ВР099021725;;500;500;;;;;;;;;60;;;;1594.00;Интерьерный декор;декоративные панели;
69892;плинтус 1.53.501;1.53.501;Нет;ВР099021905;;2000;;;;140;25;;;;;;;;;1719.00;Интерьерный декор;плинтусы;
69893;орнамент 1.60.501;1.60.501;Нет;ВР099021453;;172;166;;;;;;;;;20;;;;399.00;Интерьерный декор;розетки;
69894;орнамент 1.60.503;1.60.503;Нет;ВР099021834;;92;92;;;;;;;;;28;;;;299.00;Интерьерный декор;декоративные панели;
69895;розетка 1.56.501;1.56.501;Нет;ВР099021433;;;;;;;;;;320;;58;;;;1113.00;Интерьерный декор;розетки;
69896;розетка 1.56.502;1.56.502;Нет;ВР099021449;;;;;;;;;;596;;50;;;;1989.00;Интерьерный декор;розетки;
69900;розетка 1.56.503;1.56.503;Нет;ВР099021365;;;;;;;;;;912;;42;;;;4696.00;Интерьерный декор;розетки;
69901;розетка гибкая 1.56.511;1.56.511;Нет;ВР099021937;;;;;;;;;;86;;84;;;;546.00;Интерьерный декор;розетки;
69902;арочный элемент гибкий 1.61.511;1.61.511;Нет;ВР099021909;2000;;;;;102;;;;;;64;;;;6778.00;Интерьерный декор;арочный элемент;
69903;потолочная панель 1.57.501;1.57.501;Нет;ВР099021836;;537;537;;;;;;;;;60;;;;1628.00;Интерьерный декор;потолочные панели;
69904;потолочная панель 1.57.502;1.57.502;Нет;ВР099021723;;146;146;;;;;;;;;32;;;;516.00;Интерьерный декор;потолочные панели;
69905;потолочная панель 1.57.503;1.57.503;Нет;ВР099021724;;292;292;;;;;;;;;62;;;;1182.00;Интерьерный декор;потолочные панели;
69906;потолочная панель 1.57.504;1.57.504;Нет;ВР099021739;;250;208;;;;;;;;;24;;;;541.00;Интерьерный декор;потолочные панели;
71228;декоративная панель 1.59.001;1.59.001;Нет;ВР099021197;;600;600;;;;;;;;;22;;;;1440.00;Интерьерный декор;декоративные панели;
73757;плинтус 1.53.112 гибкий;1.53.112;Да;ВР099021475;2000;;;;;80;13;;;;;;550;550;;1888.00;Интерьерный декор;гибкие плинтусы;
74261;карниз 6.50.101;6.50.101;Нет;ВР099020991;2000;;;;69;68;;;;;;;;;;517.00;Композиты;карнизы;
74262;молдинг 6.51.301;6.51.301;Нет;ВР002029762;2000;;;;;42;;;;;;16;;;;313.00;Композиты;молдинги;
74263;плинтус 6.53.101;6.53.101;Нет;ВР099021008;2000;;;;;110;26;;;;;;;;;782.00;Композиты;плинтусы;
74264;карниз 6.50.103;6.50.103;Нет;ВР002029931;2000;;;;50;50;;;;;;;;;;406.00;Композиты;карнизы;
74265;карниз 6.50.105;6.50.105;Нет;ВР002029803;2000;;;;63;60;;;;;;;;;;415.00;Композиты;карнизы;
74266;карниз 6.50.113;6.50.113;Нет;ВР002029838;2000;;;;80;84;;;;;;;;;;558.00;Композиты;карнизы;
74267;карниз 6.50.115;6.50.115;Нет;ВР099020993;2000;;;;46;49;;;;;;;;;;423.00;Композиты;карнизы;
74268;карниз 6.50.130;6.50.130;Нет;ВР002029767;2000;;;;30;32;;;;;;;;;;264.00;Композиты;карнизы;
74269;карниз 6.50.154;6.50.154;Нет;ВР099020994;2000;;;;23;23;;;;;;;;;;166.00;Композиты;карнизы;
74270;карниз 6.50.155;6.50.155;Нет;ВР099020995;2000;;;;17;26;;;;;;;;;;187.00;Композиты;карнизы;
74271;карниз 6.50.157;6.50.157;Нет;ВР099020996;2000;;;;31;33;;;;;;;;;;212.00;Композиты;карнизы;
74272;карниз 6.50.160;6.50.160;Нет;ВР099020089;2000;;;;70;51;;;;;;;;;;494.00;Композиты;карнизы;
74273;карниз 6.50.165;6.50.165;Нет;ВР099021884;2000;;;;81;83;;;;;;;;;;626.00;Композиты;карнизы;
74274;карниз 6.50.171;6.50.171;Нет;ВР099021880;2000;;;;30;45;;;;;;;;;;338.00;Композиты;карнизы;
74275;карниз 6.50.172;6.50.172;Нет;ВР099020997;2000;;;;48;47;;;;;;;;;;300.00;Композиты;карнизы;
74276;карниз 6.50.174;6.50.174;Нет;ВР099020998;2000;;;;36;61;;;;;;;;;;406.00;Композиты;карнизы;
74277;карниз 6.50.229;6.50.229;Нет;ВР099022200;2000;;;;48;120;;;;;;;;;;920.00;Композиты;карнизы;
74278;карниз 6.50.230;6.50.230;Нет;ВР099022201;2000;;;;84;84;;;;;;;;;;999.00;Композиты;карнизы;
74279;карниз 6.50.248;6.50.248;Нет;ВР099021881;2000;;;;97;94;;;;;;;;;;786.00;Композиты;карнизы;
74280;карниз 6.50.297;6.50.297;Нет;ВР099020999;2000;;;;20;20;;;;;;;;;;189.00;Композиты;карнизы;
74281;карниз 6.50.298;6.50.298;Нет;ВР099021000;2000;;;;40;13;;;;;;;;;;254.00;Композиты;карнизы;
74282;карниз 6.50.299;6.50.299;Нет;ВР099021001;2000;;;;37;45;;;;;;;;;;310.00;Композиты;карнизы;
74283;молдинг 6.51.302;6.51.302;Нет;ВР002029901;2000;;;;;60;;;;;;25;;;;468.00;Композиты;молдинги;
74284;молдинг 6.51.307;6.51.307;Нет;ВР002029765;2000;;;;;96;;;;;;25;;;;611.00;Композиты;молдинги;
74285;молдинг 6.51.308;6.51.308;Нет;ВР002029763;2000;;;;;41;;;;;;20;;;;313.00;Композиты;молдинги;
74286;молдинг 6.51.321;6.51.321;Нет;ВР002029764;2000;;;;;19;;;;;;8;;;;168.00;Композиты;молдинги;
74287;молдинг 6.51.322;6.51.322;Нет;ВР099021002;2000;;;;;25;;;;;;12;;;;174.00;Композиты;молдинги;
74288;молдинг 6.51.323;6.51.323;Нет;ВР099021003;2000;;;;;32;;;;;;10;;;;208.00;Композиты;молдинги;
74289;молдинг 6.51.345;6.51.345;Нет;ВР099021886;2000;;;;;94;;;;;;22;;;;611.00;Композиты;молдинги;
74290;молдинг 6.51.362;6.51.362;Нет;ВР099021004;2000;;;;;46;;;;;;10;;;;284.00;Композиты;молдинги;
74291;молдинг 6.51.363;6.51.363;Нет;ВР099021005;2000;;;;;70;;;;;;13;;;;435.00;Композиты;молдинги;
74292;молдинг 6.51.384;6.51.384;Нет;ВР099021006;2000;;;;;47;;;;;;8;;;;313.00;Композиты;молдинги;
74293;молдинг 6.51.385;6.51.385;Нет;ВР099021007;2000;;;;;103;;;;;;12;;;;647.00;Композиты;молдинги;
74294;молдинг 6.51.386;6.51.386;Нет;ВР099021885;2000;;;;;35;;;;;;15;;;;241.00;Композиты;молдинги;
74295;молдинг 6.51.400;6.51.400;Нет;ВР002029766;2000;;;;;44;;;;;;16;;;;313.00;Композиты;молдинги;
74296;плинтус 6.53.102;6.53.102;Нет;ВР002029768;2000;;;;;150;22;;;;;;;;;739.00;Композиты;плинтусы;
74297;плинтус 6.53.103;6.53.103;Нет;ВР002029769;2000;;;;;110;15;;;;;;;;;573.00;Композиты;плинтусы;
74298;плинтус 6.53.104;6.53.104;Нет;ВР002029770;2000;;;;;120;25;;;;;;;;;625.00;Композиты;плинтусы;
74299;плинтус 6.53.105;6.53.105;Нет;ВР002030015;2000;;;;;160;24;;;;;;;;;788.00;Композиты;плинтусы;
74300;плинтус 6.53.106;6.53.106;Нет;ВР002030027;2000;;;;;70;17;;;;;;;;;400.00;Композиты;плинтусы;
74301;плинтус 6.53.107;6.53.107;Нет;ВР002029771;2000;;;;;80;22;;;;;;;;;527.00;Композиты;плинтусы;
74302;плинтус 6.53.108;6.53.108;Нет;ВР099021009;2000;;;;;121;14;;;;;;;;;599.00;Композиты;плинтусы;
74303;плинтус 6.53.109;6.53.109;Нет;ВР099020055;2000;;;;;98;16;;;;;;;;;601.00;Композиты;плинтусы;
74304;плинтус 6.53.112;6.53.112;Нет;ВР099021887;2000;;;;;80;13;;;;;;;;;499.00;Композиты;плинтусы;
76545;  1.50.710;1.50.710;Нет;ВР099021830;2000;;;;250;100;;;;;;;;;;2494.00;Интерьерный декор;карнизы;
76546;  1.51.701;1.51.701;Нет;ВР099021504;2000;;;;;110;;;;;;31;;;;1161.00;Интерьерный декор;молдинги;
76547;  1.51.711;1.51.711;Нет;ВР099021826;2000;;;;;175;;;;;;55;;;;1451.00;Интерьерный декор;молдинги;
76560;  6.50.701;6.50.701;Нет;ВР099022202;2000;;;;35;35;;;;;;;;;;249.00;Интерьерный декор;карнизы;
76561;  6.50.702;6.50.702;Нет;ВР099022203;2000;;;;46;78;;;;;;;;;;518.00;Интерьерный декор;карнизы;
76562;  6.50.703;6.50.703;Нет;ВР099022204;2000;;;;50;50;;;;;;;;;;419.00;Интерьерный декор;карнизы;
76563;  6.50.704;6.50.704;Нет;ВР099022205;2000;;;;63;103;;;;;;;;;;715.00;Интерьерный декор;карнизы;
76564;  6.50.705;6.50.705;Нет;ВР099022206;2000;;;;64;64;;;;;;;;;;578.00;Интерьерный декор;карнизы;
76565;  6.50.706;6.50.706;Нет;ВР099022207;2000;;;;78;129;;;;;;;;;;1073.00;Интерьерный декор;карнизы;
76566;  6.50.708;6.50.708;Нет;ВР099022208;2000;;;;50;40;;;;;;;;;;446.00;Интерьерный декор;карнизы;
76567;  6.50.709;6.50.709;Нет;ВР099022209;2000;;;;120;43;;;;;;;;;;990.00;Интерьерный декор;карнизы;
76568;  6.51.702;6.51.702;Нет;ВР099021755;2000;;;;;40;;;;;;12;;;;292.00;Интерьерный декор;молдинги;
76569;  6.51.703;6.51.703;Нет;ВР099021756;2000;;;;;60;;;;;;12;;;;404.00;Интерьерный декор;молдинги;
76570;  6.51.704;6.51.704;Нет;ВР099021757;2000;;;;;90;;;;;;15;;;;574.00;Интерьерный декор;молдинги;
76571;  6.51.705;6.51.705;Нет;ВР099021758;2000;;;;;60;;;;;;12;;;;387.00;Интерьерный декор;молдинги;
76572;  6.51.706;6.51.706;Нет;ВР099021759;2000;;;;;80;;;;;;15;;;;536.00;Интерьерный декор;молдинги;
76573;  6.51.707;6.51.707;Нет;ВР099021760;2000;;;;;90;;;;;;15;;;;574.00;Интерьерный декор;молдинги;
76574;  6.51.708;6.51.708;Нет;ВР099021761;2000;;;;;110;;;;;;15;;;;727.00;Интерьерный декор;молдинги;
76575;  6.51.710;6.51.710;Нет;ВР099022210;2000;;;;;55;;;;;;35;;;;513.00;Интерьерный декор;молдинги;
76576;  6.53.701;6.53.701;Нет;ВР099021767;;2000;;;;90;31;;;;;;;;;765.00;Интерьерный декор;плинтусы;
76577;  6.53.702;6.53.702;Нет;ВР099021763;;2000;;;;70;25;;;;;;;;;459.00;Интерьерный декор;плинтусы;
76578;  6.53.703;6.53.703;Нет;ВР099021764;;2000;;;;100;35;;;;;;;;;734.00;Интерьерный декор;плинтусы;
76579;  6.53.704;6.53.704;Нет;ВР099021765;;2000;;;;120;40;;;;;;;;;813.00;Интерьерный декор;плинтусы;
76580;  6.53.705;6.53.705;Нет;ВР099021766;;2000;;;;90;20;;;;;;;;;612.00;Интерьерный декор;плинтусы;
76581;розетка 1.56.701;1.56.701;Нет;ВР099021567;;;;;;;;;;577;;100;;;;2145.00;Интерьерный декор;розетки;
76582;розетка 1.56.702;1.56.702;Нет;ВР099021702;;;;;;;;;;480;;43;;;;1299.00;Интерьерный декор;розетки;
76583;розетка 1.56.703;1.56.703;Нет;ВР099021704;;;;;;;;;;160;;73;;;;524.00;Интерьерный декор;розетки;
76584;розетка 1.56.705;1.56.705;Нет;ВР099021707;;;;;;;;;;490;;42;;;;1345.00;Интерьерный декор;розетки;
76586;розетка 1.56.707;1.56.707;Нет;ВР099021708;;;;;;;;;;450;;40;;;;1322.00;Интерьерный декор;розетки;
76587;розетка 1.56.708;1.56.708;Нет;ВР099021709;;;;;;;;;;534;;30;;;;1618.00;Интерьерный декор;розетки;
76588;розетка 1.56.709;1.56.709;Нет;ВР099021700;;;;;;;;;;380;;40;;;;946.00;Интерьерный декор;розетки;
76589;розетка 1.56.710;1.56.710;Нет;ВР099021838;;;;;;;;;;600;;60;;;;2092.00;Интерьерный декор;розетки;
78407;  6.50.711;6.50.711;Нет;ВР099022040;2000;;;;35;35;;;;;;;;;;253.00;Интерьерный декор;карнизы;
78408;  6.50.712;6.50.712;Нет;ВР099022041;2000;;;;46;78;;;;;;;;;;525.00;Интерьерный декор;карнизы;
78409;  6.50.713;6.50.713;Нет;ВР099022042;2000;;;;50;50;;;;;;;;;;419.00;Интерьерный декор;карнизы;
78410;  6.50.714;6.50.714;Нет;ВР099022043;2000;;;;63;103;;;;;;;;;;715.00;Интерьерный декор;карнизы;
78411;  6.50.715;6.50.715;Нет;ВР099022044;2000;;;;64;64;;;;;;;;;;587.00;Интерьерный декор;карнизы;
78412;  6.50.716;6.50.716;Нет;ВР099022045;2000;;;;78;129;;;;;;;;;;1073.00;Интерьерный декор;карнизы;
78427;  6.51.710;6.51.710;Нет;ВР099022210;2000;;;;;55;;;;;;35;;;;513.00;Интерьерный декор;карнизы;
78428;  1.51.711;1.51.711;Нет;ВР099021826;2000;;;;;175;;;;;;55;;;;1451.00;Интерьерный декор;карнизы;
78429;  6.53.701;6.53.701;Нет;ВР099021767;;2000;;;;90;31;;;;;;;;;765.00;Интерьерный декор;карнизы;
78430;  6.53.702;6.53.702;Нет;ВР099021763;;2000;;;;70;25;;;;;;;;;459.00;Интерьерный декор;карнизы;
