IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP144;IP_PROP151;IP_PROP152;IP_PROP153;IP_PROP142;IP_PROP143;IP_PROP145;IP_PROP146;IP_PROP147;IP_PROP148;IP_PROP150;IP_PROP154;IP_PROP155;IP_PROP156;IP_PROP160;IP_PROP161;IP_PROP162;IP_PROP163;IP_PROP164;IP_PROP165;IP_PROP167;IP_PROP149;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1
5228;орнамент;;;;259;128;;1.60.018;;;;;;;;;;ВР000002574;ОРНАМЕНТ 1.60.018;;;8,05;Нет;;15;Интерьерный декор;орнаменты;;246.00
5229;орнамент;;;;80;50;;1.60.019;;;;;;;;;;ВР000002575;ОРНАМЕНТ 1.60.019;;;10,00;Нет;;17;Интерьерный декор;орнаменты;;592.00
5230;орнамент;;;;28;83;;1.60.108;;;;;;;;;;ВР000001756;ОРНАМЕНТ 1.60.108;;;8,05;Нет;;9;Интерьерный декор;орнаменты;;208.00
5231;орнамент;;;;56;135;;1.60.109;;;;;;;;;;ВР000001815;ОРНАМЕНТ 1.60.109;;;8,05;Нет;;13;Интерьерный декор;орнаменты;;212.00
5232;орнамент;;;;67;163;;1.60.110;;;;;;;;;;ВР000001817;ОРНАМЕНТ 1.60.110;;;8,05;Нет;;11;Интерьерный декор;орнаменты;;212.00
5233;орнамент;;;;;;;1.60.001;;;;;;;;;;ВР000001358;ОРНАМЕНТ 1.60.001;;;8,05;Нет;;;Интерьерный декор;орнаменты;;217.00
5234;кессон;;;;600;600;;1.57.002;;;;;;;;;;ВР001022065;КЕССОН 1.57.002;;;48,00;Нет;;65;Интерьерный декор;кессоны и купола;;1665.00
5235;кессон;;;;600;600;;1.57.003;;;;;;;;;;ВР001022066;КЕССОН 1.57.003;;;48,00;Нет;;70;Интерьерный декор;кессоны и купола;;1753.00
5236;кессон;;;;600;600;;1.57.001;;;;;;;;;;ВР000005512;КЕССОН 1.57.001;;;48,00;Нет;;69;Интерьерный декор;кессоны и купола;;1534.00
5237;кессон;;;;701;701;;1.57.004;;;;;;;;;;ВР001022067;КЕССОН 1.57.004;;;50,00;Нет;;85;Интерьерный декор;кессоны и купола;;2275.00
5238;купол;;;;;;;1.58.001;;;;;;;;;900;ВР000004391;КУПОЛ 1.58.001;;;96,00;Нет;;113;Интерьерный декор;кессоны и купола;;8391.00
5239;капитель;;;;428;371;422;1.11.001;;;;;;;;;;ВР000004174;КАПИТЕЛЬ 1.11.001;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;7318.00
5240;капитель;;;;225;176;232;1.11.010;;;;;;;;;;ВР001021828;КАПИТЕЛЬ 1.11.010;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;3975.00
5241;капитель;;;;393;169;392;1.11.003;;;;;;;;;;ВР000001977;КАПИТЕЛЬ 1.11.003;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;5684.00
5242;капитель;;;;356;270;351;1.11.002;;;;;;;;;;ВР000001288;КАПИТЕЛЬ 1.11.002;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;4222.00
5243;капитель;;;;438;174;358;1.11.004;;;;;;;;;;ВР000005449;КАПИТЕЛЬ 1.11.004;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;5684.00
5244;капитель;;;;269;150;269;1.11.005;;;;;;;;;;ВР001003797;КАПИТЕЛЬ 1.11.005;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;2929.00
5245;капитель;;;;276;111;280;1.11.006;;;;;;;;;186;ВР001003798;КАПИТЕЛЬ 1.11.006;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;5455.00
5246;капитель;;;;216;105;216;1.11.008;;;;;;;;;;ВР001021826;КАПИТЕЛЬ 1.11.008;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;3306.00
5247;капитель;;;;234;92;187;1.11.009;;;;;;;;;;ВР001021827;КАПИТЕЛЬ 1.11.009;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;3291.00
5248;капитель;;;;354;270;177;1.15.002;;;;;;;;;106;ВР000001227;КАПИТЕЛЬ 1.15.002;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1802.00
5249;капитель;;;;392;170;194;1.15.003;;;;;;;;;;ВР000001871;КАПИТЕЛЬ 1.15.003;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;2534.00
5250;капитель;;;;438;174;180;1.15.004;;;;;;;;;;ВР001002928;КАПИТЕЛЬ 1.15.004;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;2534.00
5251;капитель;;;;271;150;135;1.15.005;;;;;;;;;;ВР000004376;КАПИТЕЛЬ 1.15.005;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1314.00
5252;капитель;;;;280;110;137;1.15.006;;;;;;;;;93;ВР001000031;КАПИТЕЛЬ 1.15.006;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;2436.00
5253;капитель;;;;216;105;106;1.15.008;;;;;;;;;;ВР001005249;КАПИТЕЛЬ 1.15.008;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1654.00
5254;капитель;;;;422;372;215;1.15.001;;;;;;;;;;ВР000001187;КАПИТЕЛЬ 1.15.001;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;3096.00
5255;капитель;;;;234;93;93;1.15.009;;;;;;;;;;ВР001005243;КАПИТЕЛЬ 1.15.009;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1645.00
5256;капитель;;;;225;182;112;1.15.010;;;;;;;;;;ВР001005247;КАПИТЕЛЬ 1.15.010;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1989.00
5257;капитель;;;;355;221;95;1.21.003;;;;;;;;;;ВР000001301;КАПИТЕЛЬ 1.21.003;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1130.00
5258;капитель;;;;232;150;69;1.21.001;;;;;;;;;;ВР000001181;КАПИТЕЛЬ 1.21.001;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1015.00
5259;капитель;;;;420;346;112;1.21.002;;;;;;;;;;ВР000001178;КАПИТЕЛЬ 1.21.002;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;1291.00
5260;капитель;;;;403;183;75;1.21.004;;;;;;;;;;ВР000001444;КАПИТЕЛЬ 1.21.004;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;1181.00
5261;капитель;;;;611;179;80;1.21.005;;;;;;;;;;ВР000002089;КАПИТЕЛЬ 1.21.005;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;1273.00
5262;капитель;;;;471;180;80;1.21.006;;;;;;;;;;ВР000001927;КАПИТЕЛЬ 1.21.006;;7,00;40,00;Нет;;;Интерьерный декор;составные элементы;;1207.00
5263;капитель;;;;345;221;96;1.21.007;;;;;;;;;;ВР000001389;КАПИТЕЛЬ 1.21.007;;7,00;33,00;Нет;;;Интерьерный декор;составные элементы;;1143.00
5264;ствол;;;;;2295;;1.12.020;;;;;;;;;253;ВР000005788;СТВОЛ 1.12.020;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;10695.00
5265;ствол;;;;;2296;;1.12.010;;;;;;;;;250;ВР000004146;СТВОЛ 1.12.010;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;10695.00
5266;ствол;;;;;2300;;1.12.030;;;;;;;;;302;ВР000002050;СТВОЛ 1.12.030;;7,00;93,60;Нет;;;Интерьерный декор;составные элементы;;13621.00
5267;ствол;;;;;1960;;1.12.050;;;;;;;;;204;ВР001003796;СТВОЛ 1.12.050;;7,00;97,40;Нет;;;Интерьерный декор;составные элементы;;6297.00
5268;ствол;;;;;1828;;1.12.060;;;;;;;;;163;ВР001021829;СТВОЛ 1.12.060;;7,00;97,40;Нет;;;Интерьерный декор;составные элементы;;5750.00
5269;ствол;;;;;2476;;1.12.061;;;;;;;;;163;ВР001021830;СТВОЛ 1.12.061;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;7766.00
5270;ствол;;;;;1747;;1.12.080;;;;;;;;;155;ВР001021833;СТВОЛ 1.12.080;;7,00;97,40;Нет;;;Интерьерный декор;составные элементы;;5750.00
5271;ствол;;;;;2402;;1.12.081;;;;;;;;;155;ВР001021834;СТВОЛ 1.12.081;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;7766.00
5272;ствол;;;;;1872;;1.12.070;;;;;;;;;158;ВР001021831;СТВОЛ 1.12.070;;7,00;97,40;Нет;;;Интерьерный декор;составные элементы;;5750.00
5273;ствол;;;;;2524;;1.12.071;;;;;;;;;158;ВР001021832;СТВОЛ 1.12.071;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;7766.00
5274;ствол;;;;157;1751;78;1.16.080;;;;;;;;;;ВР001005244;СТВОЛ 1.16.080;;7,00;97,40;Нет;;;Интерьерный декор;составные элементы;;2875.00
5275;ствол;;;;158;2400;78;1.16.081;;;;;;;;;;ВР001005245;СТВОЛ 1.16.081;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;3883.00
5276;ствол;;;;304;2300;152;1.16.030;;;;;;;;;;ВР000002066;СТВОЛ 1.16.030;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;6248.00
5277;ствол;;;;157;1875;79;1.16.070;;;;;;;;;;ВР001005241;СТВОЛ 1.16.070;;4,00;97,40;Нет;;;Интерьерный декор;составные элементы;;2875.00
5278;ствол;;;;204;1962;100;1.16.050;;;;;;;;;;ВР000004381;СТВОЛ 1.16.050;;7,00;97,40;Нет;;;Интерьерный декор;составные элементы;;2815.00
5279;ствол;;;;162;1832;81;1.16.060;;;;;;;;;;ВР001005250;СТВОЛ 1.16.060;;7,00;97,40;Нет;;;Интерьерный декор;составные элементы;;2875.00
5280;ствол;;;;157;2525;78;1.16.071;;;;;;;;;;ВР001005242;СТВОЛ 1.16.071;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;3883.00
5281;ствол;;;;251;2300;126;1.16.010;;;;;;;;;;ВР000001188;СТВОЛ 1.16.010;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;4787.00
5282;ствол;;;;;;;1.16.011;;;;;;;;;;;;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;4919.00
5283;ствол;;;;250;2300;125;1.16.020;;;;;;;;;;ВР000004390;СТВОЛ 1.16.020;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;4787.00
5284;ствол;;;;162;2480;81;1.16.061;;;;;;;;;;ВР001005251;СТВОЛ 1.16.061;;7,00;113,60;Нет;;;Интерьерный декор;составные элементы;;3883.00
5285;ствол;;;;135;2010;20;1.22.010;;;;;;;;;;ВР000001184;СТВОЛ 1.22.010;;7,00;95,60;Нет;;;Интерьерный декор;составные элементы;;1474.00
5286;ствол;;;;283;2000;40;1.22.020;;;;;;;;;;ВР000001484;СТВОЛ 1.22.020;;7,00;95,60;Нет;;;Интерьерный декор;составные элементы;;2328.00
5287;ствол;;;;195;2010;20;1.22.030;;;;;;;;;;ВР000001287;СТВОЛ 1.22.030;;7,00;95,60;Нет;;;Интерьерный декор;составные элементы;;1775.00
5288;ствол;;;;268;2300;30;1.22.200;;;;;;;;;;ВР000004307;СТВОЛ 1.22.200;;7,00;95,60;Нет;;;Интерьерный декор;составные элементы;;2671.00
5289;ствол;;;;290;2000;31;1.22.040;;;;;;;;;;ВР000001446;СТВОЛ 1.22.040;;7,00;95,60;Нет;;;Интерьерный декор;составные элементы;;1888.00
5290;кольцо;;;;;;;1.11.100;;;;;;;;;280;ВР000002416;КОЛЬЦО 1.11.100;;;40,00;Нет;;25;Интерьерный декор;составные элементы;;178.00
5291;кольцо;;;;;;;1.11.200;;;;;;;;;281;ВР000002396;КОЛЬЦО 1.11.200;;;40,00;Нет;;25;Интерьерный декор;составные элементы;;178.00
5292;кольцо;;;;;;;1.11.300;;;;;;;;;295;ВР000005433;КОЛЬЦО 1.11.300;;;40,00;Нет;;45;Интерьерный декор;составные элементы;;259.00
5293;кольцо;;;;;;;1.15.100;;;;;;;;;280;ВР000002417;ПОЛУКОЛЬЦО 1.15.100;;4,00;18,00;Нет;;25;Интерьерный декор;составные элементы;;90.00
5294;кольцо;;;;;;;1.15.200;;;;;;;;;281;ВР000002408;ПОЛУКОЛЬЦО 1.15.200;;4,00;18,00;Нет;;25;Интерьерный декор;составные элементы;;90.00
5295;кольцо;;;;;;;1.15.300;;;;;;;;;295;ВР001003054;ПОЛУКОЛЬЦО 1.15.300;;4,00;18,00;Нет;;45;Интерьерный декор;составные элементы;;132.00
5296;база;;;;214;120;214;1.13.900;;;;;;;;;;ВР001021837;БАЗА 1.13.900;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;2613.00
5297;база;;;;453;700;455;1.13.300;;;;;;;;;303;ВР000002088;БАЗА 1.13.300;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;9849.00
5298;база;;;;425;170;429;1.13.400;;;;;;;;;306;ВР000002051;БАЗА 1.13.400;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;4363.00
5299;база;;;;217;118;213;1.13.800;;;;;;;;;;ВР001021836;БАЗА 1.13.800;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;2613.00
5300;база;;;;260;110;260;1.13.500;;;;;;;;;;ВР001003799;БАЗА 1.13.500;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;2929.00
5301;база;;;;392;695;382;1.13.100;;;;;;;;;249;ВР000001305;БАЗА 1.13.100;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;7598.00
5302;база;;;;378;171;379;1.13.200;;;;;;;;;250;ВР000001289;БАЗА 1.13.200;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;3773.00
5303;база;;;;226;116;225;1.13.700;;;;;;;;;;ВР001021835;БАЗА 1.13.700;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;2561.00
5304;база;;;;215;120;103;1.17.900;;;;;;;;;;ВР001005246;БАЗА 1.17.900;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;1307.00
5305;база;;;;455;700;227;1.17.300;;;;;;;;;;ВР000002065;БАЗА 1.17.300;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;4505.00
5306;база;;;;;170;;1.17.400;;;;;;;;;425;ВР000002077;БАЗА 1.17.400;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;1971.00
5307;база;;;;391;698;193;1.17.100;;;;;;;;;;ВР000001186;БАЗА 1.17.100;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;3379.00
5308;база;;;;219;119;107;1.17.800;;;;;;;;;;ВР001005240;БАЗА 1.17.800;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;1307.00
5309;база;;;;130;258;110;1.17.500;;;;;;;;;;ВР000004377;БАЗА 1.17.500;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;1314.00
5310;база;;;;277;696;138;1.17.600;;;;;;;;;;ВР000004378;БАЗА 1.17.600;;7,00;28,00;Нет;;;Интерьерный декор;составные элементы;;2463.00
5311;база;;;;226;117;113;1.17.700;;;;;;;;;;ВР001005252;БАЗА 1.17.700;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;1281.00
5312;база;;;;380;190;172;1.17.200;;;;;;;;;;ВР000001291;БАЗА 1.17.200;;7,00;20,00;Нет;;;Интерьерный декор;составные элементы;;1465.00
5313;база;;;;214;540;56;1.23.100;;;;;;;;;;ВР000001185;БАЗА 1.23.100;;7,00;28,00;Нет;;;Интерьерный декор;составные элементы;;1207.00
5314;база;;;;542;372;85;1.23.200;;;;;;;;;;ВР000001225;БАЗА 1.23.200;;7,00;28,00;Нет;;;Интерьерный декор;составные элементы;;1727.00
5315;база;;;;300;752;73;1.23.300;;;;;;;;;;ВР000001286;БАЗА 1.23.300;;7,00;28,00;Нет;;;Интерьерный декор;составные элементы;;1361.00
5316;база;;;;390;905;70;1.23.400;;;;;;;;;;ВР000001445;БАЗА 1.23.400;;7,00;28,00;Нет;;;Интерьерный декор;составные элементы;;1844.00
5317;база;;;;580;301;60;1.23.500;;;;;;;;;;ВР000002096;БАЗА 1.23.500;;7,00;28,00;Нет;;;Интерьерный декор;составные элементы;;1324.00
5318;пьедестал;;;;;;;1.14.001;;;;;;;;;;ВР001021839;ПЬЕДЕСТАЛ 1.14.001;;;25,00;Нет;;;Интерьерный декор;составные элементы;;5091.00
5319;пьедестал;;;;;;;1.14.002;;;;;;;;;;ВР001021840;ПЬЕДЕСТАЛ 1.14.002;;;25,00;Нет;;;Интерьерный декор;составные элементы;;5375.00
5320;пьедестал;;;;;;;1.14.003;;;;;;;;;;ВР001021841;ПЬЕДЕСТАЛ 1.14.003;;;25,00;Нет;;;Интерьерный декор;составные элементы;;5375.00
5321;пьедестал;;;;317;651;159;1.18.001;;;;;;;;;;ВР001005254;ПЬЕДЕСТАЛ 1.18.001;;;25,00;Нет;;;Интерьерный декор;составные элементы;;2689.00
5322;пьедестал;;;;;;;1.18.002;;;;;;;;;;ВР001005255;ПЬЕДЕСТАЛ 1.18.002;;;25,00;Нет;;;Интерьерный декор;составные элементы;;2547.00
5323;пьедестал;;;;300;652;150;1.18.003;;;;;;;;;;ВР001005256;ПЬЕДЕСТАЛ 1.18.003;;;25,00;Нет;;;Интерьерный декор;составные элементы;;2689.00
5324;база;;;;96;248;;1.54.010;;;;;;;;;;ВР000001172;БАЗА 1.54.010;;7,00;28,00;Нет;;30;Интерьерный декор;обрамление арок;;568.00
5325;обрамление арок;;;;134;53;;1.55.003;;;;;;;;;;ВР000001173;ОБРАМЛЕНИЕ АРОК 1.55.003;;4,00;30,00;Нет;;43;Интерьерный декор;обрамление арок;;229.00
5326;обрамление арок;;;;231;51;;1.55.004;;;;;;;;;;ВР000001388;ОБРАМЛЕНИЕ АРОК 1.55.004;;4,00;30,00;Нет;;42;Интерьерный декор;обрамление арок;;238.00
5327;обрамление арок;;;;650;320;;1.55.001;;;;;;;;;;ВР000001163;ОБРАМЛЕНИЕ АРОК 1.55.001;;4,00;18,00;Нет;;25;Интерьерный декор;обрамление арок;;651.00
5328;замковый камень;;;;95;126;;1.55.005;;;;;;;;;;ВР000001174;ОБРАМЛЕНИЕ АРОК 1.55.005;;4,00;18,00;Нет;;41;Интерьерный декор;обрамление арок;;237.00
5329;обрамление арок;;;;650;320;;1.55.002;;;;;;;;;;ВР000001164;ОБРАМЛЕНИЕ АРОК 1.55.002;;4,00;18,00;Нет;;25;Интерьерный декор;обрамление арок;;651.00
