IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP257;IP_PROP258;CV_PRICE_1;IP_PROP565;IP_PROP600;IP_PROP670
65645;карниз 1.50.228 гибкий;1.50.228;Да;271,28;;2387;1724;;;5767.00;;;
67964;карниз 1.50.623 гибкий;1.50.623;Да;186,75;26308;1643;1186;;;3970.00;201,9;744482;3560
69864;карниз 1.50.501;1.50.501;Нет;145,31;24409;1278;923;52,74;52,74;3089.00;157;578715;3241
69865;карниз 1.50.502;1.50.502;Нет;191,5;32168;1686;1216;69,9;69,9;4071.00;207,1;763119;4269
69866;карниз 1.50.503;1.50.503;Нет;162,85;27351;1433;1034;59,18;59,18;3462.00;176;648846;3631
69867;карниз 1.50.504;1.50.504;Нет;300,77;50523;2647;1910;109,35;109,35;6394.00;325,1;1198136;6705
69868;карниз 1.50.524;1.50.524;Нет;300,77;50523;2647;1910;109,35;109,35;6394.00;325,1;1198136;6705
69873;молдинг 1.51.501;1.51.501;Нет;125,41;21062;1104;797;45,88;45,88;2666.00;135,6;499754;2796
69874;молдинг 1.51.502;1.51.502;Нет;132,46;22256;1165;842;48,46;48,46;2816.00;143,1;527710;2953
69875;молдинг 1.51.503;1.51.503;Нет;93,47;15711;822;594;34,3;34,3;1987.00;101;372731;2085
69876;молдинг 1.51.504;1.51.504;Нет;58,89;9892;524;375;21,86;21,86;1252.00;63,7;234919;1314
69877;молдинг 1.51.510;1.51.510;Нет;101,42;17033;892;645;36,88;36,88;2156.00;109,6;404120;2262
69878;молдинг 1.51.518;1.51.518;Нет;307,59;51674;2709;1953;111,91;111,91;6539.00;332,7;1225110;6856
69879;молдинг 1.51.513;1.51.513;Нет;120,23;20188;1059;764;43,74;43,74;2556.00;130;479156;2680
69890;декоративная панель 1.59.501;1.59.501;Нет;85,28;14326;750;542;31,3;31,3;1813.00;92;339872;1821
69891;декоративная панель 1.59.503;1.59.503;Нет;114,82;19293;1010;729;42,02;42,02;2441.00;124,2;457577;2453
69892;плинтус 1.53.501;1.53.501;Нет;123,9;20806;1090;787;45,02;45,02;2634.00;133,9;493869;2762
69893;орнамент 1.60.501;1.60.501;Нет;28,79;4840;253;183;10,72;10,72;612.00;31,1;114762;657
69894;орнамент 1.60.503;1.60.503;Нет;21,59;3624;189;139;8,14;8,14;459.00;23,3;86316;492
69895;розетка 1.56.501;1.56.501;Нет;80,2;13473;705;510;29,15;29,15;1705.00;86,6;319764;1789
69896;розетка 1.56.502;1.56.502;Нет;143,28;24068;1262;910;52,31;52,31;3046.00;154,8;570868;3193
69900;розетка 1.56.503;1.56.503;Нет;338,22;56790;2977;2148;123,07;123,07;7190.00;365,7;1347228;7540
69901;розетка 1.56.511;1.56.511;Нет;39,23;6588;346;250;;;834.00;42,4;156449;876
69902;арочный элемент 1.61.511 гибкий;1.61.511;Да;488,13;81966;4297;3100;177,52;177,52;10377.00;527,8;1944579;10421
69903;потолочная панель 1.57.501;1.57.501;Нет;117,36;19698;1032;745;42,88;42,88;2495.00;126,8;467876;2507
69904;потолочная панель 1.57.502;1.57.502;Нет;37,26;6268;327;237;13,72;13,72;792.00;40,2;148603;797
69905;потолочная панель 1.57.503;1.57.503;Нет;85,1;14305;750;541;31,3;31,3;1809.00;92;339382;1818
69906;потолочная панель 1.57.504;1.57.504;Нет;39,04;6566;344;249;14,16;14,16;830.00;42,1;155959;834
71228;декоративная панель 1.59.001;1.59.001;Нет;103,77;14603;914;660;38,18;38,18;2206.00;112,1;413438;1980
73757;плинтус 1.53.112 гибкий;1.53.112;Да;135,95;19144;1197;866;49,74;49,74;2890.00;146,9;542422;2595
74261;карниз 6.50.101;6.50.101;Нет;32,41;4391;328;238;;;689.00;36,8;129476;861
74262;молдинг 6.51.301;6.51.301;Нет;19,62;2416,15;198;144;;;356.00;21;68234;523
74263;плинтус 6.53.101;6.53.101;Нет;44,59;5471,7;472;327;20,23;20,23;829.00;53,1;155469;1185
74264;карниз 6.50.103;6.50.103;Нет;25,5;3456;258;187;;;542.00;28,8;102010;677
74265;карниз 6.50.105;6.50.105;Нет;26,06;3528;263;191;;;554.00;29,3;103973;692
74266;карниз 6.50.113;6.50.113;Нет;34,48;4679;353;253;;;733.00;36,5;137812;916
74267;карниз 6.50.115;6.50.115;Нет;24,13;3288;255;177;;;513.00;28,8;96125;640
74268;карниз 6.50.130;6.50.130;Нет;16,51;2256;168;121;;;351.00;19,2;66209;440
74269;карниз 6.50.154;6.50.154;Нет;10,49;1293,75;105;78;;;188.00;14,5;36675;279
74270;карниз 6.50.155;6.50.155;Нет;11,76;1608;119;87;;;250.00;14,5;47081;313
74271;карниз 6.50.157;6.50.157;Нет;13,31;1824;134;98;;;283.00;16,1;53457;356
74272;карниз 6.50.160;6.50.160;Нет;30,95;4199;313;227;;;658.00;32,2;123590;825
74273;карниз 6.50.165;6.50.165;Нет;39,23;5327;397;287;;;834.00;41,1;156449;1041
74274;карниз 6.50.171;6.50.171;Нет;21,22;2832;214;156;;;443.00;24,4;83375;563
74275;карниз 6.50.172;6.50.172;Нет;18,82;2544;191;139;;;400.00;21,5;75037;500
74276;карниз 6.50.174;6.50.174;Нет;25,5;3456;258;187;;;542.00;28,8;102010;677
74277;карниз 6.50.229;6.50.229;Нет;58,42;7918;583;427;;;1242.00;62,1;232957;1553
74278;карниз 6.50.230;6.50.230;Нет;62,56;8494;634;457;;;1330.00;62,1;249633;1660
74279;карниз 6.50.248;6.50.248;Нет;49,3;6671;499;361;20,8;20,8;1048.00;51,4;196665;1310
74280;карниз 6.50.297;6.50.297;Нет;11,85;1461,65;120;87;;;211.00;14,3;41367;317
74281;карниз 6.50.298;6.50.298;Нет;15,9;2160;161;117;;;338.00;18,9;63756;426
74282;карниз 6.50.299;6.50.299;Нет;19,47;2640;197;143;;;414.00;20,2;77979;519
74283;молдинг 6.51.302;6.51.302;Нет;29,35;3983;298;216;;;624.00;32,9;117214;781
74284;молдинг 6.51.307;6.51.307;Нет;38,29;5207;387;281;;;814.00;42,9;152526;1016
74285;молдинг 6.51.308;6.51.308;Нет;17,88;2208;189;131;;;344.00;21;64738;475
74286;молдинг 6.51.321;6.51.321;Нет;10,58;1440;106;79;;;225.00;14,5;42178;283
74287;молдинг 6.51.322;6.51.322;Нет;10,54;1293,75;110;78;;;194.00;14,5;36782;279
74288;молдинг 6.51.323;6.51.323;Нет;13,08;1776;132;97;;;278.00;18,4;52477;350
74289;молдинг 6.51.345;6.51.345;Нет;38,29;5207;387;281;;;814.00;44,3;152526;1016
74290;молдинг 6.51.362;6.51.362;Нет;17,83;2424;180;131;;;379.00;21;71113;475
74291;молдинг 6.51.363;6.51.363;Нет;25,35;3129,15;263;186;;;456.00;29,5;87851;673
74292;молдинг 6.51.384;6.51.384;Нет;18,25;2424;189;134;;;382.00;20,8;72094;485
74293;молдинг 6.51.385;6.51.385;Нет;36,88;4607;391;270;;;722.00;42,7;135360;979
74294;молдинг 6.51.386;6.51.386;Нет;15,15;2064;152;112;;;322.00;19,2;60813;404
74295;молдинг 6.51.400;6.51.400;Нет;19,62;2416,15;198;144;;;356.00;21;68234;523
74296;плинтус 6.53.102;6.53.102;Нет;45,49;6167;468;333;21,11;21,11;967.00;49,5;181462;1208
74297;плинтус 6.53.103;6.53.103;Нет;33,02;4319;346;242;19,37;19,37;676.00;39,2;127023;876
74298;плинтус 6.53.104;6.53.104;Нет;39,18;5327;397;287;19,66;19,66;833.00;43,6;156449;1041
74299;плинтус 6.53.105;6.53.105;Нет;49,39;6695;500;361;21,68;21,68;1050.00;51,8;197155;1310
74300;плинтус 6.53.106;6.53.106;Нет;25,07;3408;254;185;17,64;17,64;533.00;31,2;100049;666
74301;плинтус 6.53.107;6.53.107;Нет;33,02;4271;334;242;16,76;16,76;667.00;35,5;125061;876
74302;плинтус 6.53.108;6.53.108;Нет;37,54;5087;380;275;19,37;19,37;798.00;42;149583;998
74303;плинтус 6.53.109;6.53.109;Нет;34,76;4487;363;255;18,79;18,79;706.00;38,5;132417;924
74304;плинтус 6.53.112;6.53.112;Нет;31,28;3841;316;229;16,77;16,77;500.00;36,9;108749;831
76545;  1.50.710;1.50.710;Нет;179,6;30165;1581;1141;65,62;65,62;3818.00;194,2;715546;4003
76546;  1.51.701;1.51.701;Нет;83,64;14049;736;532;30,46;30,46;1778.00;90,4;333497;1866
76547;  1.51.711;1.51.711;Нет;104,52;17566;920;664;;;2222.00;113;416381;2333
76560;  6.50.701;6.50.701;Нет;15,85;2452;157;117;6,87;6,87;337.00;;63266;408
76561;  6.50.702;6.50.702;Нет;32,93;5094;328;241;13,72;13,72;700.00;;131437;845
76562;  6.50.703;6.50.703;Нет;26,67;4135;265;195;11,17;11,17;567.00;;106425;685
76563;  6.50.704;6.50.704;Нет;45,49;7034;454;333;18,88;18,88;967.00;;181462;1166
76564;  6.50.705;6.50.705;Нет;36,83;5691;365;270;15,44;15,44;783.00;;147131;944
76565;  6.50.706;6.50.706;Нет;68,26;10550;680;499;28,31;28,31;1451.00;;272192;1752
76566;  6.50.708;6.50.708;Нет;28,41;4391;283;208;12;12;604.00;;113291;729
76567;  6.50.709;6.50.709;Нет;62,56;9677;628;457;26,16;26,16;1330.00;;249633;1607
76568;  6.51.702;6.51.702;Нет;18,35;2835;185;135;7,73;7,73;390.00;21,3;73076;472
76569;  6.51.703;6.51.703;Нет;25,31;3922;257;186;10,73;10,73;538.00;29,9;101030;649
76570;  6.51.704;6.51.704;Нет;35,99;5563;363;264;15,02;15,02;765.00;42,6;143698;926
76571;  6.51.705;6.51.705;Нет;24,27;3752;246;178;10,31;10,31;516.00;29,9;97107;624
76572;  6.51.706;6.51.706;Нет;33,59;5201;339;247;14,16;14,16;714.00;;133889;861
76573;  6.51.707;6.51.707;Нет;35,99;5563;363;264;15,02;15,02;765.00;42,6;143698;926
76574;  6.51.708;6.51.708;Нет;45,49;7034;461;333;19,31;19,31;967.00;;181462;1166
76575;  6.51.710;6.51.710;Нет;32,6;5052;325;239;13,72;13,72;693.00;41,4;129966;838
76576;  6.53.701;6.53.701;Нет;47,98;7417;485;351;20,17;20,17;1020.00;56,4;191271;1230
76577;  6.53.702;6.53.702;Нет;28,41;4391;290;208;12;12;604.00;;113291;729
76578;  6.53.703;6.53.703;Нет;45,49;7034;465;333;19,31;19,31;967.00;;181462;1166
76579;  6.53.704;6.53.704;Нет;50,94;7865;515;373;21,45;21,45;1083.00;;203040;1307
76580;  6.53.705;6.53.705;Нет;38,38;5926;387;281;16,3;16,3;816.00;;153016;987
76581;розетка 1.56.701;1.56.701;Нет;154,53;25944;1360;982;56,19;56,19;3285.00;167,1;615497;3445
76582;розетка 1.56.702;1.56.702;Нет;93,61;15711;823;595;34,3;34,3;1990.00;101,1;373222;2088
76583;розетка 1.56.703;1.56.703;Нет;37,77;6353;332;240;13,72;13,72;803.00;40,8;150564;842
76584;розетка 1.56.705;1.56.705;Нет;96,9;16287;853;616;35,6;35,6;2060.00;104,8;385973;2163
76586;розетка 1.56.707;1.56.707;Нет;95,21;15989;839;605;34,74;34,74;2024.00;103;379597;2124
76587;розетка 1.56.708;1.56.708;Нет;116,57;19570;1025;741;42,46;42,46;2478.00;126;464443;2599
76588;розетка 1.56.709;1.56.709;Нет;68,26;11469;600;434;24,88;24,88;1451.00;73,7;272192;1523
76589;розетка 1.56.710;1.56.710;Нет;150,72;25304;1326;957;54,9;54,9;3204.00;162,9;600294;3361
78427;  6.51.710;6.51.710;Нет;32,6;5052;325;239;13,72;13,72;693.00;41,4;129966;838
78428;  1.51.711;1.51.711;Нет;104,52;17566;920;664;;;2222.00;113;416381;2333
78429;  6.53.701;6.53.701;Нет;47,98;7417;485;351;20,17;20,17;1020.00;56,4;191271;1230
78430;  6.53.702;6.53.702;Нет;28,41;4391;290;208;12;12;604.00;;113291;729
78431;  6.53.703;6.53.703;Нет;45,49;7034;465;333;19,31;19,31;967.00;;181462;1166
78432;  6.53.704;6.53.704;Нет;50,94;7865;515;373;21,45;21,45;1083.00;;203040;1307
78433;  6.53.705;6.53.705;Нет;38,38;5926;387;281;16,3;16,3;816.00;;153016;987
79707;  6.50.719;6.50.719;Нет;62,56;9677;628;457;;;1330.00;;249633;1607
83144;плинтус 1.53.111 гибкий;1.53.111;Да;128,23;18036;1128;816;42,88;42,88;2726.00;138,6;511034;2447
84138;карниз 1.50.285 гибкий;1.50.285;Да;264,41;37180;2327;1680;88,32;88,32;5621.00;285,9;1053456;5042
84701;молдинг 1.51.366;1.51.366;Нет;58,89;8293;525;375;20,15;20,15;1252.00;63,7;234919;1124
93666;база 1.54.060;1.54.060;Нет;51,93;7313;460;331;;;1104.00;56;206964;992
93667;база 1.54.070;1.54.070;Нет;51,93;7313;456;331;;;1104.00;56;206964;992
93749;база 1.54.060;1.54.060;Нет;51,93;7313;460;331;;;1104.00;56;206964;992
93750;база 1.54.070;1.54.070;Нет;51,93;7313;456;331;;;1104.00;56;206964;992
98517;элемент 1.65.501;1.65.501;Нет;28,84;;254;185;;;613.00;;115252;
98518;элемент 1.65.502;1.65.502;Нет;25,97;;229;166;;;552.00;;103482;
98519;элемент 1.65.503;1.65.503;Нет;23,57;;207;150;;;501.00;;94164;
99041;молдинг 1.51.518;1.51.518;Нет;307,59;51674;2709;1953;111,91;111,91;6539.00;332,7;1225110;6856
99042;молдинг 1.51.518;1.51.518;Нет;307,59;51674;2709;1953;111,91;111,91;6539.00;332,7;1225110;6856
99043;потолочная панель 1.57.502;1.57.502;Нет;37,26;6268;327;237;13,72;13,72;792.00;40,2;148603;797
99044;потолочная панель 1.57.503;1.57.503;Нет;85,1;14305;750;541;31,3;31,3;1809.00;92;339382;1818
99045;потолочная панель 1.57.504;1.57.504;Нет;39,04;6566;344;249;14,16;14,16;830.00;42,1;155959;834
104199;карниз 6.50.108;6.50.108;Нет;55,04;7462;557;403;;;1170.00;63,1;219225;1460
104753;молдинг 1.51.383 гибкий;1.51.383;Да;108,9;15350;957;694;36,01;36,01;2315.00;117,7;434528;2079
109457;розетка 1.56.512;1.56.512;Нет;40,13;;;;;;853.00;;;
126248;карниз 1.50.229 гибкий;1.50.229;Да;175,84;24730;1548;1118;;;3738.00;189,9;700342;3354
126269;карниз 1.50.624 гибкий;1.50.624;Да;241,97;34066;2131;1538;;;5144.00;261,6;964198;4615
127537; 1.51.701 гибкий;1.51.701;Да;167,23;28098;1473;1064;;;3555.00;180,8;666994;3572
142167;арочный элемент 1.61.511;1.61.511;Нет;244,09;;;1550;;;5189.00;;;
150861;"Клей монтажный Европласт 290&nbsp;мл.";EB05.M.290;Нет;;11558;;;;;1299.00;;286905;1943
150862;"Клей стыковочный Европласт 80&nbsp;мл.";EB06.S.80;Нет;;6816;;;;;770.00;;154977;
